"year","rate","Variable","Value"
2048,1,"cum_saved_ghg_direct_rand",0.000183864177852497
2048,1,"cum_saved_kw_rand",575935483.052639
2048,1,"cum_saved_ghg_old_rand",0.000156255499358827
2048,1,"cum_saved_ghg_neutral_rand",0.000188920345475108
2048,1,"cum_saved_ghg_decarb_rand",0.000210178465473752
2048,1,"remain_kw_direct_prio",2047201306.36144
2048,1,"remain_ghg_direct_prio",0.00036941848175928
2048,1,"remain_kw_prio",2329485257.51845
2048,1,"remain_ghg_old_prio",0.000495282316804675
2048,1,"remain_ghg_neutral_prio",0.000447738569710061
2048,1,"remain_ghg_decarb_prio",0.000426963973565733
2048,1,"remain_kw_direct_rand",2495710735.13761
2048,1,"remain_ghg_direct_rand",0.000493979536971741
2048,1,"remain_kw_rand",2809752043.48742
2048,1,"remain_ghg_old_rand",0.000624627564506903
2048,1,"remain_ghg_neutral_rand",0.000591962718390622
2048,1,"remain_ghg_decarb_rand",0.000570704598391978
2048,1,"relative_kw_direct_prio",0.677123107351444
2048,1,"relative_ghg_direct_prio",0.544990642651408
2048,1,"relative_kw_prio",0.688039058317653
2048,1,"relative_ghg_old_prio",0.634259263291996
2048,1,"relative_ghg_neutral_prio",0.573374670841943
2048,1,"relative_ghg_decarb_prio",0.546770692467148
2048,1,"relative_kw_direct_rand",0.825470071153019
2048,1,"relative_ghg_direct_rand",0.728751371693146
2048,1,"relative_kw_rand",0.829891128895405
2048,1,"relative_ghg_old_rand",0.799898977722361
2048,1,"relative_ghg_neutral_rand",0.758068327746967
2048,1,"relative_ghg_decarb_rand",0.730845148013235
2049,1,"sum_saved_kw_direct_prio",27346505.2174344
2049,1,"sum_saved_ghg_direct_prio",9.04562142191588e-06
2049,1,"sum_saved_kw_prio",28869073.9319486
2049,1,"sum_saved_ghg_old_prio",7.71543316432003e-06
2049,1,"sum_saved_ghg_neutral_prio",9.20700125764001e-06
2049,1,"sum_saved_ghg_decarb_prio",9.94678001779599e-06
2049,1,"sum_saved_kw_direct_rand",21887877.5569767
2049,1,"sum_saved_ghg_direct_rand",7.72722816332949e-06
2049,1,"sum_saved_kw_rand",23609878.4244565
2049,1,"sum_saved_ghg_old_rand",6.4198392402416e-06
2049,1,"sum_saved_ghg_neutral_rand",7.81364916967596e-06
2049,1,"sum_saved_ghg_decarb_rand",8.70366564954396e-06
2049,1,"cum_saved_kw_direct_prio",1003526448.34405
2049,1,"cum_saved_ghg_direct_prio",0.000317470854486875
2049,1,"cum_saved_kw_prio",1085071342.95356
2049,1,"cum_saved_ghg_old_prio",0.000293316180225376
2049,1,"cum_saved_ghg_neutral_prio",0.000342351495413309
2049,1,"cum_saved_ghg_decarb_prio",0.000363865870317793
2049,1,"cum_saved_kw_direct_rand",549558391.907425
2049,1,"cum_saved_ghg_direct_rand",0.000191591406015827
2049,1,"cum_saved_kw_rand",599545361.477095
2049,1,"cum_saved_ghg_old_rand",0.000162675338599069
2049,1,"cum_saved_ghg_neutral_rand",0.000196733994644784
2049,1,"cum_saved_ghg_decarb_rand",0.000218882131123296
2049,1,"remain_kw_direct_prio",2019854801.14401
2049,1,"remain_ghg_direct_prio",0.000360372860337364
2049,1,"remain_kw_prio",2300616183.5865
2049,1,"remain_ghg_old_prio",0.000487566883640355
2049,1,"remain_ghg_neutral_prio",0.000438531568452421
2049,1,"remain_ghg_decarb_prio",0.000417017193547937
2049,1,"remain_kw_direct_rand",2473822857.58063
2049,1,"remain_ghg_direct_rand",0.000486252308808412
2049,1,"remain_kw_rand",2786142165.06297
2049,1,"remain_ghg_old_rand",0.000618207725266661
2049,1,"remain_ghg_neutral_rand",0.000584149069220946
2049,1,"remain_ghg_decarb_rand",0.000562000932742434
2049,1,"relative_kw_direct_prio",0.668078100135743
2049,1,"relative_ghg_direct_prio",0.531645942060268
2049,1,"relative_kw_prio",0.679512260228448
2049,1,"relative_ghg_old_prio",0.624378868234988
2049,1,"relative_ghg_neutral_prio",0.56158417149104
2049,1,"relative_ghg_decarb_prio",0.534032831348026
2049,1,"relative_kw_direct_rand",0.818230535100236
2049,1,"relative_ghg_direct_rand",0.717351652267654
2049,1,"relative_kw_rand",0.822917691967342
2049,1,"relative_ghg_old_rand",0.791677722149907
2049,1,"relative_ghg_neutral_rand",0.748062157129058
2049,1,"relative_ghg_decarb_rand",0.719699220982295
2050,1,"sum_saved_kw_direct_prio",26904675.4100084
2050,1,"sum_saved_ghg_direct_prio",8.91249014548618e-06
2050,1,"sum_saved_kw_prio",28310032.2248299
2050,1,"sum_saved_ghg_old_prio",7.51951611566223e-06
2050,1,"sum_saved_ghg_neutral_prio",8.99853613769318e-06
2050,1,"sum_saved_ghg_decarb_prio",9.72039225573185e-06
2050,1,"sum_saved_kw_direct_rand",21748013.1419017
2050,1,"sum_saved_ghg_direct_rand",7.55762515716543e-06
2050,1,"sum_saved_kw_rand",23838074.8795841
2050,1,"sum_saved_ghg_old_rand",6.53980481926717e-06
2050,1,"sum_saved_ghg_neutral_rand",7.89753377489789e-06
2050,1,"sum_saved_ghg_decarb_rand",8.76879425458589e-06
2050,1,"cum_saved_kw_direct_prio",1030431123.75406
2050,1,"cum_saved_ghg_direct_prio",0.000326383344632361
2050,1,"cum_saved_kw_prio",1113381375.17839
2050,1,"cum_saved_ghg_old_prio",0.000300835696341038
2050,1,"cum_saved_ghg_neutral_prio",0.000351350031551002
2050,1,"cum_saved_ghg_decarb_prio",0.000373586262573525
2050,1,"cum_saved_kw_direct_rand",571306405.049327
2050,1,"cum_saved_ghg_direct_rand",0.000199149031172992
2050,1,"cum_saved_kw_rand",623383436.356679
2050,1,"cum_saved_ghg_old_rand",0.000169215143418336
2050,1,"cum_saved_ghg_neutral_rand",0.000204631528419682
2050,1,"cum_saved_ghg_decarb_rand",0.000227650925377882
2050,1,"remain_kw_direct_prio",1992950125.734
2050,1,"remain_ghg_direct_prio",0.000351460370191877
2050,1,"remain_kw_prio",2272306151.36167
2050,1,"remain_ghg_old_prio",0.000480047367524692
2050,1,"remain_ghg_neutral_prio",0.000429533032314728
2050,1,"remain_ghg_decarb_prio",0.000407296801292206
2050,1,"remain_kw_direct_rand",2452074844.43873
2050,1,"remain_ghg_direct_rand",0.000478694683651246
2050,1,"remain_kw_rand",2762304090.18338
2050,1,"remain_ghg_old_rand",0.000611667920447394
2050,1,"remain_ghg_neutral_rand",0.000576251535446048
2050,1,"remain_ghg_decarb_rand",0.000553232138487848
2050,1,"relative_kw_direct_prio",0.659179230562293
2050,1,"relative_ghg_direct_prio",0.518497645556851
2050,1,"relative_kw_prio",0.67115058124806
2050,1,"relative_ghg_old_prio",0.614749364838619
2050,1,"relative_ghg_neutral_prio",0.550060632879322
2050,1,"relative_ghg_decarb_prio",0.521584882729943
2050,1,"relative_kw_direct_rand",0.811037259973063
2050,1,"relative_ghg_direct_rand",0.70620214244425
2050,1,"relative_kw_rand",0.815876854709704
2050,1,"relative_ghg_old_rand",0.783302838480523
2050,1,"relative_ghg_neutral_rand",0.737948563762336
2050,1,"relative_ghg_decarb_rand",0.708469890163957
2051,1,"sum_saved_kw_direct_prio",26379357.3421243
2051,1,"sum_saved_ghg_direct_prio",8.82236998001756e-06
2051,1,"sum_saved_kw_prio",27813874.4540068
2051,1,"sum_saved_ghg_old_prio",7.36878008161192e-06
2051,1,"sum_saved_ghg_neutral_prio",8.82376423214772e-06
2051,1,"sum_saved_ghg_decarb_prio",9.5601955260747e-06
2051,1,"sum_saved_kw_direct_rand",21788904.1075083
2051,1,"sum_saved_ghg_direct_rand",7.58731239507578e-06
2051,1,"sum_saved_kw_rand",23547800.0756417
2051,1,"sum_saved_ghg_old_rand",6.36122344630797e-06
2051,1,"sum_saved_ghg_neutral_rand",7.7044728242007e-06
2051,1,"sum_saved_ghg_decarb_rand",8.56317854418867e-06
2051,1,"cum_saved_kw_direct_prio",1056810481.09618
2051,1,"cum_saved_ghg_direct_prio",0.000335205714612379
2051,1,"cum_saved_kw_prio",1141195249.6324
2051,1,"cum_saved_ghg_old_prio",0.00030820447642265
2051,1,"cum_saved_ghg_neutral_prio",0.00036017379578315
2051,1,"cum_saved_ghg_decarb_prio",0.000383146458099599
2051,1,"cum_saved_kw_direct_rand",593095309.156835
2051,1,"cum_saved_ghg_direct_rand",0.000206736343568068
2051,1,"cum_saved_kw_rand",646931236.432321
2051,1,"cum_saved_ghg_old_rand",0.000175576366864644
2051,1,"cum_saved_ghg_neutral_rand",0.000212336001243883
2051,1,"cum_saved_ghg_decarb_rand",0.000236214103922071
2051,1,"remain_kw_direct_prio",1966570768.39188
2051,1,"remain_ghg_direct_prio",0.00034263800021186
2051,1,"remain_kw_prio",2244492276.90766
2051,1,"remain_ghg_old_prio",0.00047267858744308
2051,1,"remain_ghg_neutral_prio",0.00042070926808258
2051,1,"remain_ghg_decarb_prio",0.000397736605766131
2051,1,"remain_kw_direct_rand",2430285940.33122
2051,1,"remain_ghg_direct_rand",0.000471107371256171
2051,1,"remain_kw_rand",2738756290.10774
2051,1,"remain_ghg_old_rand",0.000605306697001086
2051,1,"remain_ghg_neutral_rand",0.000568547062621848
2051,1,"remain_ghg_decarb_rand",0.00054466895994366
2051,1,"relative_kw_direct_prio",0.650454112833065
2051,1,"relative_ghg_direct_prio",0.505482300297944
2051,1,"relative_kw_prio",0.662935447915177
2051,1,"relative_ghg_old_prio",0.605312894229136
2051,1,"relative_ghg_neutral_prio",0.538760907426876
2051,1,"relative_ghg_decarb_prio",0.509342082279454
2051,1,"relative_kw_direct_rand",0.803830459933803
2051,1,"relative_ghg_direct_rand",0.695008836038742
2051,1,"relative_kw_rand",0.808921753303844
2051,1,"relative_ghg_old_rand",0.775156646379984
2051,1,"relative_ghg_neutral_rand",0.728082204533004
2051,1,"relative_ghg_decarb_rand",0.697503871126744
2052,1,"sum_saved_kw_direct_prio",25357343.8858065
2052,1,"sum_saved_ghg_direct_prio",8.4843139489549e-06
2052,1,"sum_saved_kw_prio",27059731.8840223
2052,1,"sum_saved_ghg_old_prio",7.21501592874375e-06
2052,1,"sum_saved_ghg_neutral_prio",8.64269451257145e-06
2052,1,"sum_saved_ghg_decarb_prio",9.35097567234345e-06
2052,1,"sum_saved_kw_direct_rand",21388678.1402696
2052,1,"sum_saved_ghg_direct_rand",7.50234905147801e-06
2052,1,"sum_saved_kw_rand",23219822.0512456
2052,1,"sum_saved_ghg_old_rand",6.29860420531685e-06
2052,1,"sum_saved_ghg_neutral_rand",7.64888677256118e-06
2052,1,"sum_saved_ghg_decarb_rand",8.5138436527052e-06
2052,1,"cum_saved_kw_direct_prio",1082167824.98199
2052,1,"cum_saved_ghg_direct_prio",0.000343690028561333
2052,1,"cum_saved_kw_prio",1168254981.51642
2052,1,"cum_saved_ghg_old_prio",0.000315419492351394
2052,1,"cum_saved_ghg_neutral_prio",0.000368816490295722
2052,1,"cum_saved_ghg_decarb_prio",0.000392497433771943
2052,1,"cum_saved_kw_direct_rand",614483987.297104
2052,1,"cum_saved_ghg_direct_rand",0.000214238692619546
2052,1,"cum_saved_kw_rand",670151058.483566
2052,1,"cum_saved_ghg_old_rand",0.000181874971069961
2052,1,"cum_saved_ghg_neutral_rand",0.000219984888016444
2052,1,"cum_saved_ghg_decarb_rand",0.000244727947574776
2052,1,"remain_kw_direct_prio",1941213424.50607
2052,1,"remain_ghg_direct_prio",0.000334153686262905
2052,1,"remain_kw_prio",2217432545.02364
2052,1,"remain_ghg_old_prio",0.000465463571514337
2052,1,"remain_ghg_neutral_prio",0.000412066573570009
2052,1,"remain_ghg_decarb_prio",0.000388385630093787
2052,1,"remain_kw_direct_rand",2408897262.19095
2052,1,"remain_ghg_direct_rand",0.000463605022204693
2052,1,"remain_kw_rand",2715536468.05649
2052,1,"remain_ghg_old_rand",0.00059900809279577
2052,1,"remain_ghg_neutral_rand",0.000560898175849286
2052,1,"remain_ghg_decarb_rand",0.000536155116290954
2052,1,"relative_kw_direct_prio",0.642067031683408
2052,1,"relative_ghg_direct_prio",0.492965677714588
2052,1,"relative_kw_prio",0.654943058873984
2052,1,"relative_ghg_old_prio",0.596073334219951
2052,1,"relative_ghg_neutral_prio",0.527693060123612
2052,1,"relative_ghg_decarb_prio",0.497367209081344
2052,1,"relative_kw_direct_rand",0.796756036837513
2052,1,"relative_ghg_direct_rand",0.683940873192139
2052,1,"relative_kw_rand",0.802063523810062
2052,1,"relative_ghg_old_rand",0.767090644571549
2052,1,"relative_ghg_neutral_rand",0.71828702888315
2052,1,"relative_ghg_decarb_rand",0.68660103042412
2053,1,"sum_saved_kw_direct_prio",25475700.50279
2053,1,"sum_saved_ghg_direct_prio",8.60428416066609e-06
2053,1,"sum_saved_kw_prio",26690542.6005927
2053,1,"sum_saved_ghg_old_prio",7.12735617834789e-06
2053,1,"sum_saved_ghg_neutral_prio",8.60502417839884e-06
2053,1,"sum_saved_ghg_decarb_prio",9.31016133833886e-06
2053,1,"sum_saved_kw_direct_rand",22212542.9020914
2053,1,"sum_saved_ghg_direct_rand",7.61595831812955e-06
2053,1,"sum_saved_kw_rand",24358024.2005587
2053,1,"sum_saved_ghg_old_rand",6.58758139029939e-06
2053,1,"sum_saved_ghg_neutral_rand",7.90458332549883e-06
2053,1,"sum_saved_ghg_decarb_rand",8.74170212527081e-06
2053,1,"cum_saved_kw_direct_prio",1107643525.48478
2053,1,"cum_saved_ghg_direct_prio",0.000352294312722
2053,1,"cum_saved_kw_prio",1194945524.11701
2053,1,"cum_saved_ghg_old_prio",0.000322546848529742
2053,1,"cum_saved_ghg_neutral_prio",0.00037742151447412
2053,1,"cum_saved_ghg_decarb_prio",0.000401807595110282
2053,1,"cum_saved_kw_direct_rand",636696530.199196
2053,1,"cum_saved_ghg_direct_rand",0.000221854650937675
2053,1,"cum_saved_kw_rand",694509082.684125
2053,1,"cum_saved_ghg_old_rand",0.00018846255246026
2053,1,"cum_saved_ghg_neutral_rand",0.000227889471341943
2053,1,"cum_saved_ghg_decarb_rand",0.000253469649700047
2053,1,"remain_kw_direct_prio",1915737724.00328
2053,1,"remain_ghg_direct_prio",0.000325549402102239
2053,1,"remain_kw_prio",2190742002.42305
2053,1,"remain_ghg_old_prio",0.000458336215335989
2053,1,"remain_ghg_neutral_prio",0.00040346154939161
2053,1,"remain_ghg_decarb_prio",0.000379075468755449
2053,1,"remain_kw_direct_rand",2386684719.28886
2053,1,"remain_ghg_direct_rand",0.000455989063886563
2053,1,"remain_kw_rand",2691178443.85594
2053,1,"remain_ghg_old_rand",0.00059242051140547
2053,1,"remain_ghg_neutral_rand",0.000552993592523788
2053,1,"remain_ghg_decarb_rand",0.000527413414165684
2053,1,"relative_kw_direct_prio",0.633640803430817
2053,1,"relative_ghg_direct_prio",0.48027206711897
2053,1,"relative_kw_prio",0.647059713942897
2053,1,"relative_ghg_old_prio",0.58694603141604
2053,1,"relative_ghg_neutral_prio",0.516673453505688
2053,1,"relative_ghg_decarb_prio",0.485444602779385
2053,1,"relative_kw_direct_rand",0.78940911593369
2053,1,"relative_ghg_direct_rand",0.672705306421258
2053,1,"relative_kw_rand",0.794869113809252
2053,1,"relative_ghg_old_rand",0.758654578155039
2053,1,"relative_ghg_neutral_rand",0.708164407851561
2053,1,"relative_ghg_decarb_rand",0.675406393826426
2054,1,"sum_saved_kw_direct_prio",25253971.4625142
2054,1,"sum_saved_ghg_direct_prio",8.44898793390568e-06
2054,1,"sum_saved_kw_prio",26550313.0144736
2054,1,"sum_saved_ghg_old_prio",7.03107916388221e-06
2054,1,"sum_saved_ghg_neutral_prio",8.45823841804566e-06
2054,1,"sum_saved_ghg_decarb_prio",9.13438801847766e-06
2054,1,"sum_saved_kw_direct_rand",20568325.8669458
2054,1,"sum_saved_ghg_direct_rand",7.23433293637677e-06
2054,1,"sum_saved_kw_rand",22411702.5163656
2054,1,"sum_saved_ghg_old_rand",6.07626266984078e-06
2054,1,"sum_saved_ghg_neutral_rand",7.38429759402185e-06
2054,1,"sum_saved_ghg_decarb_rand",8.24037543364983e-06
2054,1,"cum_saved_kw_direct_prio",1132897496.94729
2054,1,"cum_saved_ghg_direct_prio",0.000360743300655905
2054,1,"cum_saved_kw_prio",1221495837.13149
2054,1,"cum_saved_ghg_old_prio",0.000329577927693624
2054,1,"cum_saved_ghg_neutral_prio",0.000385879752892166
2054,1,"cum_saved_ghg_decarb_prio",0.000410941983128759
2054,1,"cum_saved_kw_direct_rand",657264856.066142
2054,1,"cum_saved_ghg_direct_rand",0.000229088983874052
2054,1,"cum_saved_kw_rand",716920785.200491
2054,1,"cum_saved_ghg_old_rand",0.000194538815130101
2054,1,"cum_saved_ghg_neutral_rand",0.000235273768935965
2054,1,"cum_saved_ghg_decarb_rand",0.000261710025133697
2054,1,"remain_kw_direct_prio",1890483752.54077
2054,1,"remain_ghg_direct_prio",0.000317100414168333
2054,1,"remain_kw_prio",2164191689.40857
2054,1,"remain_ghg_old_prio",0.000451305136172107
2054,1,"remain_ghg_neutral_prio",0.000395003310973564
2054,1,"remain_ghg_decarb_prio",0.000369941080736971
2054,1,"remain_kw_direct_rand",2366116393.42192
2054,1,"remain_ghg_direct_rand",0.000448754730950186
2054,1,"remain_kw_rand",2668766741.33957
2054,1,"remain_ghg_old_rand",0.000586344248735629
2054,1,"remain_ghg_neutral_rand",0.000545609294929766
2054,1,"remain_ghg_decarb_rand",0.000519173038732034
2054,1,"relative_kw_direct_prio",0.625287913279504
2054,1,"relative_ghg_direct_prio",0.467807559815696
2054,1,"relative_kw_prio",0.63921778736038
2054,1,"relative_ghg_old_prio",0.577942021098445
2054,1,"relative_ghg_neutral_prio",0.505841820948346
2054,1,"relative_ghg_decarb_prio",0.473747092049343
2054,1,"relative_kw_direct_rand",0.782606028870016
2054,1,"relative_ghg_direct_rand",0.662032738721412
2054,1,"relative_kw_rand",0.788249571296636
2054,1,"relative_ghg_old_rand",0.750873307243924
2054,1,"relative_ghg_neutral_rand",0.698708065492865
2054,1,"relative_ghg_decarb_rand",0.664853756927303
2055,1,"sum_saved_kw_direct_prio",24166161.7385841
2055,1,"sum_saved_ghg_direct_prio",8.2518773580239e-06
2055,1,"sum_saved_kw_prio",25362504.548509
2055,1,"sum_saved_ghg_old_prio",6.77569828921444e-06
2055,1,"sum_saved_ghg_neutral_prio",8.22130376646589e-06
2055,1,"sum_saved_ghg_decarb_prio",8.90082547865905e-06
2055,1,"sum_saved_kw_direct_rand",21211545.0103477
2055,1,"sum_saved_ghg_direct_rand",7.419438809483e-06
2055,1,"sum_saved_kw_rand",22828503.0306084
2055,1,"sum_saved_ghg_old_rand",6.13912399731876e-06
2055,1,"sum_saved_ghg_neutral_rand",7.4644255799871e-06
2055,1,"sum_saved_ghg_decarb_rand",8.30825621998709e-06
2055,1,"cum_saved_kw_direct_prio",1157063658.68587
2055,1,"cum_saved_ghg_direct_prio",0.000368995178013929
2055,1,"cum_saved_kw_prio",1246858341.68
2055,1,"cum_saved_ghg_old_prio",0.000336353625982838
2055,1,"cum_saved_ghg_neutral_prio",0.000394101056658632
2055,1,"cum_saved_ghg_decarb_prio",0.000419842808607418
2055,1,"cum_saved_kw_direct_rand",678476401.076489
2055,1,"cum_saved_ghg_direct_rand",0.000236508422683535
2055,1,"cum_saved_kw_rand",739749288.231099
2055,1,"cum_saved_ghg_old_rand",0.00020067793912742
2055,1,"cum_saved_ghg_neutral_rand",0.000242738194515952
2055,1,"cum_saved_ghg_decarb_rand",0.000270018281353684
2055,1,"remain_kw_direct_prio",1866317590.80218
2055,1,"remain_ghg_direct_prio",0.000308848536810309
2055,1,"remain_kw_prio",2138829184.86006
2055,1,"remain_ghg_old_prio",0.000444529437882892
2055,1,"remain_ghg_neutral_prio",0.000386782007207098
2055,1,"remain_ghg_decarb_prio",0.000361040255258312
2055,1,"remain_kw_direct_rand",2344904848.41157
2055,1,"remain_ghg_direct_rand",0.000441335292140703
2055,1,"remain_kw_rand",2645938238.30896
2055,1,"remain_ghg_old_rand",0.000580205124738311
2055,1,"remain_ghg_neutral_rand",0.000538144869349779
2055,1,"remain_ghg_decarb_rand",0.000510864782512047
2055,1,"relative_kw_direct_prio",0.617294822185658
2055,1,"relative_ghg_direct_prio",0.455633843105549
2055,1,"relative_kw_prio",0.631726693055399
2055,1,"relative_ghg_old_prio",0.569265051904528
2055,1,"relative_ghg_neutral_prio",0.495313607254266
2055,1,"relative_ghg_decarb_prio",0.462348681851283
2055,1,"relative_kw_direct_rand",0.775590193532035
2055,1,"relative_ghg_direct_rand",0.651087090562077
2055,1,"relative_kw_rand",0.781506922173922
2055,1,"relative_ghg_old_rand",0.743011536024393
2055,1,"relative_ghg_neutral_rand",0.689149111117501
2055,1,"relative_ghg_decarb_rand",0.654214191793367
2056,1,"sum_saved_kw_direct_prio",24053187.9468185
2056,1,"sum_saved_ghg_direct_prio",8.10234311839361e-06
2056,1,"sum_saved_kw_prio",25472011.6302234
2056,1,"sum_saved_ghg_old_prio",6.71556808465006e-06
2056,1,"sum_saved_ghg_neutral_prio",8.10476114189556e-06
2056,1,"sum_saved_ghg_decarb_prio",8.78027072053309e-06
2056,1,"sum_saved_kw_direct_rand",20843203.5530965
2056,1,"sum_saved_ghg_direct_rand",7.27369727993695e-06
2056,1,"sum_saved_kw_rand",22567177.64151
2056,1,"sum_saved_ghg_old_rand",6.05632480552349e-06
2056,1,"sum_saved_ghg_neutral_rand",7.35358670705405e-06
2056,1,"sum_saved_ghg_decarb_rand",8.20281374689802e-06
2056,1,"cum_saved_kw_direct_prio",1181116846.63269
2056,1,"cum_saved_ghg_direct_prio",0.000377097521132323
2056,1,"cum_saved_kw_prio",1272330353.31022
2056,1,"cum_saved_ghg_old_prio",0.000343069194067488
2056,1,"cum_saved_ghg_neutral_prio",0.000402205817800527
2056,1,"cum_saved_ghg_decarb_prio",0.000428623079327952
2056,1,"cum_saved_kw_direct_rand",699319604.629586
2056,1,"cum_saved_ghg_direct_rand",0.000243782119963472
2056,1,"cum_saved_kw_rand",762316465.872609
2056,1,"cum_saved_ghg_old_rand",0.000206734263932943
2056,1,"cum_saved_ghg_neutral_rand",0.000250091781223006
2056,1,"cum_saved_ghg_decarb_rand",0.000278221095100582
2056,1,"remain_kw_direct_prio",1842264402.85536
2056,1,"remain_ghg_direct_prio",0.000300746193691916
2056,1,"remain_kw_prio",2113357173.22984
2056,1,"remain_ghg_old_prio",0.000437813869798242
2056,1,"remain_ghg_neutral_prio",0.000378677246065203
2056,1,"remain_ghg_decarb_prio",0.000352259984537779
2056,1,"remain_kw_direct_rand",2324061644.85847
2056,1,"remain_ghg_direct_rand",0.000434061594860766
2056,1,"remain_kw_rand",2623371060.66745
2056,1,"remain_ghg_old_rand",0.000574148799932787
2056,1,"remain_ghg_neutral_rand",0.000530791282642724
2056,1,"remain_ghg_decarb_rand",0.000502661968765149
2056,1,"relative_kw_direct_prio",0.609339097795659
2056,1,"relative_ghg_direct_prio",0.443680729222219
2056,1,"relative_kw_prio",0.624203254630987
2056,1,"relative_ghg_old_prio",0.560665085539008
2056,1,"relative_ghg_neutral_prio",0.484934638216606
2056,1,"relative_ghg_decarb_prio",0.451104654253775
2056,1,"relative_kw_direct_rand",0.768696189159736
2056,1,"relative_ghg_direct_rand",0.640356449972124
2056,1,"relative_kw_rand",0.774841458375326
2056,1,"relative_ghg_old_rand",0.735255797571645
2056,1,"relative_ghg_neutral_rand",0.679732097165821
2056,1,"relative_ghg_decarb_rand",0.643709656445538
2057,1,"sum_saved_kw_direct_prio",23280714.547348
2057,1,"sum_saved_ghg_direct_prio",7.89056266486344e-06
2057,1,"sum_saved_kw_prio",24838626.5889802
2057,1,"sum_saved_ghg_old_prio",6.6585389351314e-06
2057,1,"sum_saved_ghg_neutral_prio",8.01160571316182e-06
2057,1,"sum_saved_ghg_decarb_prio",8.7479816811065e-06
2057,1,"sum_saved_kw_direct_rand",20790404.6490429
2057,1,"sum_saved_ghg_direct_rand",7.32205072168642e-06
2057,1,"sum_saved_kw_rand",22574225.1832666
2057,1,"sum_saved_ghg_old_rand",6.13865062245322e-06
2057,1,"sum_saved_ghg_neutral_rand",7.47850749361844e-06
2057,1,"sum_saved_ghg_decarb_rand",8.30274777355843e-06
2057,1,"cum_saved_kw_direct_prio",1204397561.18004
2057,1,"cum_saved_ghg_direct_prio",0.000384988083797186
2057,1,"cum_saved_kw_prio",1297168979.8992
2057,1,"cum_saved_ghg_old_prio",0.00034972773300262
2057,1,"cum_saved_ghg_neutral_prio",0.000410217423513689
2057,1,"cum_saved_ghg_decarb_prio",0.000437371061009058
2057,1,"cum_saved_kw_direct_rand",720110009.278629
2057,1,"cum_saved_ghg_direct_rand",0.000251104170685158
2057,1,"cum_saved_kw_rand",784890691.055876
2057,1,"cum_saved_ghg_old_rand",0.000212872914555396
2057,1,"cum_saved_ghg_neutral_rand",0.000257570288716624
2057,1,"cum_saved_ghg_decarb_rand",0.00028652384287414
2057,1,"remain_kw_direct_prio",1818983688.30802
2057,1,"remain_ghg_direct_prio",0.000292855631027052
2057,1,"remain_kw_prio",2088518546.64086
2057,1,"remain_ghg_old_prio",0.000431155330863111
2057,1,"remain_ghg_neutral_prio",0.000370665640352041
2057,1,"remain_ghg_decarb_prio",0.000343512002856672
2057,1,"remain_kw_direct_rand",2303271240.20943
2057,1,"remain_ghg_direct_rand",0.00042673954413908
2057,1,"remain_kw_rand",2600796835.48419
2057,1,"remain_ghg_old_rand",0.000568010149310334
2057,1,"remain_ghg_neutral_rand",0.000523312775149106
2057,1,"remain_ghg_decarb_rand",0.00049435922099159
2057,1,"relative_kw_direct_prio",0.601638873237049
2057,1,"relative_ghg_direct_prio",0.432040047908371
2057,1,"relative_kw_prio",0.616866893435728
2057,1,"relative_ghg_old_prio",0.552138150786231
2057,1,"relative_ghg_neutral_prio",0.474674964157982
2057,1,"relative_ghg_decarb_prio",0.439901976047643
2057,1,"relative_kw_direct_rand",0.761819648315751
2057,1,"relative_ghg_direct_rand",0.629554475178296
2057,1,"relative_kw_rand",0.768173913007861
2057,1,"relative_ghg_old_rand",0.727394632556663
2057,1,"relative_ghg_neutral_rand",0.670155109471151
2057,1,"relative_ghg_decarb_rand",0.6330771454362
2058,1,"sum_saved_kw_direct_prio",23667277.5059456
2058,1,"sum_saved_ghg_direct_prio",8.06101581938466e-06
2058,1,"sum_saved_kw_prio",25111262.1826983
2058,1,"sum_saved_ghg_old_prio",6.61993181488918e-06
2058,1,"sum_saved_ghg_neutral_prio",8.00518500666658e-06
2058,1,"sum_saved_ghg_decarb_prio",8.72308846680858e-06
2058,1,"sum_saved_kw_direct_rand",23121328.6773573
2058,1,"sum_saved_ghg_direct_rand",7.98376768683086e-06
2058,1,"sum_saved_kw_rand",25032151.3950541
2058,1,"sum_saved_ghg_old_rand",6.73195106141462e-06
2058,1,"sum_saved_ghg_neutral_rand",8.13791579088528e-06
2058,1,"sum_saved_ghg_decarb_rand",9.01141859044129e-06
2058,1,"cum_saved_kw_direct_prio",1228064838.68599
2058,1,"cum_saved_ghg_direct_prio",0.000393049099616571
2058,1,"cum_saved_kw_prio",1322280242.0819
2058,1,"cum_saved_ghg_old_prio",0.000356347664817509
2058,1,"cum_saved_ghg_neutral_prio",0.000418222608520356
2058,1,"cum_saved_ghg_decarb_prio",0.000446094149475867
2058,1,"cum_saved_kw_direct_rand",743231337.955986
2058,1,"cum_saved_ghg_direct_rand",0.000259087938371989
2058,1,"cum_saved_kw_rand",809922842.45093
2058,1,"cum_saved_ghg_old_rand",0.000219604865616811
2058,1,"cum_saved_ghg_neutral_rand",0.00026570820450751
2058,1,"cum_saved_ghg_decarb_rand",0.000295535261464581
2058,1,"remain_kw_direct_prio",1795316410.80207
2058,1,"remain_ghg_direct_prio",0.000284794615207668
2058,1,"remain_kw_prio",2063407284.45816
2058,1,"remain_ghg_old_prio",0.000424535399048221
