"year","sum_saved_kw_direct_prio","sum_saved_ghg_direct_prio","sum_saved_kw_prio","sum_saved_ghg_old_prio","sum_saved_ghg_neutral_prio","sum_saved_ghg_decarb_prio","sum_saved_kw_direct_rand","sum_saved_ghg_direct_rand","sum_saved_kw_rand","sum_saved_ghg_old_rand","sum_saved_ghg_neutral_rand","sum_saved_ghg_decarb_rand","cum_saved_kw_direct_prio","cum_saved_ghg_direct_prio","cum_saved_kw_prio","cum_saved_ghg_old_prio","cum_saved_ghg_neutral_prio","cum_saved_ghg_decarb_prio","cum_saved_kw_direct_rand","cum_saved_ghg_direct_rand","cum_saved_kw_rand","cum_saved_ghg_old_rand","cum_saved_ghg_neutral_rand","cum_saved_ghg_decarb_rand","remain_kw_direct_prio","remain_ghg_direct_prio","remain_kw_prio","remain_ghg_old_prio","remain_ghg_neutral_prio","remain_ghg_decarb_prio","remain_kw_direct_rand","remain_ghg_direct_rand","remain_kw_rand","remain_ghg_old_rand","remain_ghg_neutral_rand","remain_ghg_decarb_rand","relative_kw_direct_prio","relative_ghg_direct_prio","relative_kw_prio","relative_ghg_old_prio","relative_ghg_neutral_prio","relative_ghg_decarb_prio","relative_kw_direct_rand","relative_ghg_direct_rand","relative_kw_rand","relative_ghg_old_rand","relative_ghg_neutral_rand","relative_ghg_decarb_rand"
2034,73473321.1479169,2.48032084103234e-05,77384829.1932061,2.05223455377466e-05,2.47843033264072e-05,2.681548421767e-05,62623074.43039,2.19274690257968e-05,67807383.1884839,1.82717114726831e-05,2.2202309881063e-05,2.47514454005351e-05,1181116846.63269,0.000377097521132323,1272330353.31022,0.000343069194067488,0.000402205817800528,0.000428623079327952,699319604.629586,0.000243782119963472,762316465.872609,0.000206734263932943,0.000250091781223006,0.000278221095100582,1842264402.85536,0.000300746193691916,2113357173.22984,0.000437813869798242,0.000378677246065203,0.000352259984537779,2324061644.85847,0.000434061594860766,2623371060.66745,0.000574148799932787,0.000530791282642725,0.000502661968765149,0.609339097795659,0.443680729222219,0.624203254630987,0.560665085539008,0.484934638216606,0.451104654253775,0.768696189159736,0.640356449972124,0.774841458375326,0.735255797571644,0.679732097165821,0.643709656445538
2035,69566347.4202477,2.37302334495985e-05,74039856.0313945,1.97298516648682e-05,2.38470244277559e-05,2.59899951758938e-05,66382466.1298174,2.3130464362748e-05,72000503.3892256,1.94764627639476e-05,2.36479947737798e-05,2.61649450932277e-05,1250683194.05294,0.000400827754581921,1346370209.34161,0.000362799045732357,0.000426052842228284,0.000454613074503846,765702070.759403,0.00026691258432622,834316969.261835,0.000226210726696891,0.000273739775996785,0.000304386040193809,1772698055.43512,0.000277015960242317,2039317317.19845,0.000418084018133374,0.000354830221637447,0.000326269989361885,2257679178.72865,0.000410931130498018,2551370557.27823,0.000554672337168839,0.000507143287868945,0.000476497023671921,0.586329645239178,0.408672315142948,0.602334769884239,0.535399008481072,0.454396103663555,0.417821828209077,0.746739822875776,0.606232855024068,0.753575318832081,0.710314210712877,0.649448440280357,0.610202789279411
2036,65532534.793459,2.26496463039814e-05,69282010.2362857,1.85580684267748e-05,2.25328120346695e-05,2.46288336625695e-05,63011861.7454946,2.19117472131454e-05,68570700.9838841,1.852197917819e-05,2.23797403218942e-05,2.49147532814261e-05,1316215728.8464,0.000423477400885902,1415652219.5779,0.000381357114159131,0.000448585654262953,0.000479241908166415,828713932.504898,0.000288824331539366,902887670.245719,0.000244732705875081,0.00029611951631868,0.000329300793475236,1707165520.64166,0.000254366313938336,1970035306.96216,0.000399525949706599,0.000332297409602777,0.000301641155699315,2194667316.98316,0.000389019383284873,2482799856.29434,0.000536150357990649,0.000484763547547051,0.000451582270390495,0.564654398425845,0.37525805488112,0.581871567154161,0.511633518761134,0.42554055143385,0.386282107600148,0.725898302556046,0.573907192435566,0.733322209102856,0.686594936937752,0.620788911911148,0.578296919586083
2037,62025942.6062365,2.16332966588451e-05,66293043.9739475,1.77225961697921e-05,2.15958385914097e-05,2.36916941702527e-05,63089687.483874,2.20009331870449e-05,68942404.5750529,1.8735624999487e-05,2.26889225601685e-05,2.51861603602524e-05,1378241671.45264,0.000445110697544747,1481945263.55185,0.000399079710328923,0.000470181492854363,0.000502933602336668,891803619.988772,0.000310825264726411,971830074.820772,0.000263468330874568,0.000318808438878848,0.000354486953835488,1645139578.03542,0.000232733017279491,1903742262.98821,0.000381803353536807,0.000310701571011368,0.000277949461529063,2131577629.49928,0.000367018450097828,2413857451.71929,0.000517414732991162,0.000462074624986882,0.000426396110030242,0.544138976291524,0.343343181016051,0.562291188441039,0.488937936042184,0.397884888773553,0.355942489203294,0.705031040944711,0.541449956783908,0.712959312635116,0.662602068009673,0.591733444312904,0.546043485588464
2038,58319020.5346627,2.07635147536303e-05,62354178.2141983,1.67278241293124e-05,2.05362111664277e-05,2.26809027918203e-05,65054101.5780662,2.26668882304505e-05,70925667.6926206,1.92800780829514e-05,2.32671491205262e-05,2.59452450398903e-05,1436560691.9873,0.000465874212298378,1544299441.76605,0.000415807534458236,0.000490717704020791,0.000525614505128488,956857721.566838,0.000333492152956861,1042755742.51339,0.00028274840895752,0.000342075587999375,0.000380432198875378,1586820557.50076,0.000211969502525861,1841388084.77402,0.000365075529407495,0.00029016535984494,0.000255268558737242,2066523527.92122,0.000344351561867377,2342931784.02667,0.000498134654908211,0.000438807475866356,0.000400450864990352,0.524849639048814,0.312711467098022,0.543874196995311,0.467516259861243,0.37158618655204,0.32689729173219,0.683514038552412,0.508010260088737,0.692010637621063,0.637911971662204,0.561937498931091,0.512817966633744
2039,54362956.7731523,1.98870370969373e-05,57903483.4453454,1.57400101569039e-05,1.95849851305249e-05,2.1668584130545e-05,63729302.7234532,2.21161404821596e-05,69444034.7855678,1.87265027926107e-05,2.26401878563754e-05,2.51594431359435e-05,1490923648.76045,0.000485761249395315,1602202925.21139,0.00043154754461514,0.000510302689151315,0.000547283089259033,1020587024.29029,0.000355608293439021,1112199777.29896,0.00030147491175013,0.00036471577585575,0.000405591642011322,1532457600.72761,0.000192082465428923,1783484601.32867,0.000349335519250591,0.000270580374714415,0.000233599974606697,2002794225.19777,0.000322235421385218,2273487749.2411,0.0004794081521156,0.00041616728800998,0.000375291421854408,0.506868791683845,0.283372791143648,0.526771767136842,0.447359579706108,0.346505625791034,0.299148471027493,0.662435220677807,0.475383062995239,0.671499579160646,0.613930784645667,0.532944441066196,0.480598746752866
2040,52191206.9267077,1.91942862844453e-05,55488662.5128328,1.4974151406685e-05,1.86337214681032e-05,2.07865302769473e-05,62713964.287901,2.18332859779608e-05,68369142.3619201,1.84873987063588e-05,2.2354004098393e-05,2.4916441738033e-05,1543114855.68716,0.00050495553567976,1657691587.72422,0.000446521696021825,0.000528936410619419,0.00056806961953598,1083300988.57819,0.000377441579416982,1180568919.66088,0.000319962310456489,0.000387069779954143,0.000430508083749355,1480266393.8009,0.000172888179144478,1727995938.81584,0.000334361367843906,0.000251946653246312,0.00021281344432975,1940080260.90986,0.000300402135407257,2205118606.87918,0.000460920753409241,0.000393813283911587,0.000350374980116375,0.489606262541831,0.255056107128333,0.510382581165643,0.42818365939282,0.322643254675111,0.272529209784914,0.641692231582892,0.443173151624117,0.651306001984377,0.590255794673624,0.504317870542653,0.448690714819525
2041,47934927.3222458,1.80439681027968e-05,51988932.9851344,1.41822659580409e-05,1.77929395797188e-05,1.99671717981878e-05,63987350.277438,2.2333944530437e-05,69533306.7979397,1.88933846727845e-05,2.28757997402384e-05,2.54072452199145e-05,1591049783.0094,0.000522999503782557,1709680520.70936,0.000460703961979866,0.000546729350199137,0.000588036791334168,1147288338.85563,0.000399775523947419,1250102226.45882,0.000338855695129274,0.000409945579694381,0.000455915328969269,1432331466.47865,0.000154844211041681,1676007005.8307,0.000320179101885865,0.000234153713666593,0.000192846272531562,1876092910.63243,0.00027806819087682,2135585300.08124,0.000442027368736457,0.000370937484171349,0.000324967734896461,0.473751521321099,0.228436448779099,0.495027078752145,0.410021828749661,0.299857590081957,0.246959220215232,0.620528063058571,0.410224635554704,0.630768576054525,0.56606089847591,0.475023087752778,0.416154159225481
2042,44839165.0210433,1.71494281976793e-05,48407280.6786242,1.33016494367439e-05,1.68398973233427e-05,1.88844728264183e-05,61318091.368076,2.14469600339297e-05,67401262.6208584,1.8343601229637e-05,2.21580989283702e-05,2.47112798878063e-05,1635888948.03045,0.000540148931980236,1758087801.38798,0.00047400561141661,0.00056356924752248,0.000606921264160586,1208606430.22371,0.000421222483981348,1317503489.07968,0.000357199296358911,0.000432103678622752,0.000480626608857076,1387492301.45761,0.000137694782844002,1627599725.15208,0.000306877452449121,0.00021731381634325,0.000173961799705144,1814774819.26435,0.00025662123084289,2068184037.46038,0.00042368376750682,0.000348779385242979,0.000300256455008655,0.458920720531871,0.203136475020213,0.480729456688926,0.392987716918762,0.27829239280392,0.222775736541081,0.600246766619871,0.378584657835812,0.610860872791153,0.542570055764035,0.446647393678076,0.384508857859264
2043,41507059.3113653,1.62780542005788e-05,44775898.930145,1.23907893985697e-05,1.58005212674863e-05,1.79172136068299e-05,62084350.0724345,2.17597738449212e-05,67861666.3651085,1.84518773290805e-05,2.22841370964889e-05,2.4900754016333e-05,1677396007.34181,0.000556426986180815,1802863700.31813,0.000486396400815179,0.000579369768789966,0.000624838477767416,1270690780.29614,0.000442982257826269,1385365155.44479,0.000375651173687991,0.00045438781571924,0.000505527362873409,1345985242.14624,0.000121416728643423,1582823826.22193,0.000294486663050551,0.000201513295075764,0.000156044586098314,1752690469.19192,0.000234861456997969,2000322371.09527,0.000405231890177739,0.00032649524814649,0.000275355700992322,0.445192032058199,0.179122009967896,0.467504403112909,0.377120053792314,0.258058222031581,0.199830926446044,0.579712025894417,0.346483196438382,0.590817184224755,0.518940554519975,0.418110294939921,0.352620915645403
2044,38713293.8659647,1.55574193278001e-05,42295822.7846658,1.17409707313713e-05,1.51037484226768e-05,1.72762211335442e-05,62161806.749757,2.17100191428359e-05,67591937.9711893,1.83160162147657e-05,2.22306536034322e-05,2.46544343629642e-05,1716109301.20778,0.000571984405508615,1845159523.10279,0.00049813737154655,0.000594473517212643,0.00064211469890096,1332852587.0459,0.000464692276969105,1452957093.41598,0.000393967189902757,0.000476618469322673,0.000530181797236373,1307271948.28028,0.000105859309315623,1540528003.43727,0.00028274569231918,0.000186409546653087,0.00013876836496477,1690528662.44216,0.000213151437855133,1932730433.12408,0.000386915873962974,0.000304264594543058,0.000250701266629357,0.43238739689268,0.156170673269534,0.455011867268088,0.362084549406743,0.238716339589021,0.177706972254978,0.559151665946335,0.314455136477001,0.570853162902249,0.495485037218712,0.389641687241631,0.321048410741899
2045,35203793.5864701,1.4540116733723e-05,38605369.3617665,1.08521267005982e-05,1.41083590087303e-05,1.62750756315375e-05,63005894.2610996,2.19512496707624e-05,68553828.9918293,1.86173339843784e-05,2.256147769704e-05,2.5002217817016e-05,1751313094.79425,0.000586524522242338,1883764892.46456,0.000508989498247149,0.000608581876221374,0.000658389774532498,1395858481.307,0.000486643526639868,1521510922.40781,0.000412584523887135,0.000499179947019713,0.000555184015053389,1272068154.69381,9.13191925819002e-05,1501922634.0755,0.000271893565618582,0.000172301187644357,0.000122493289333232,1627522768.18106,0.000191200188184371,1864176604.13226,0.000368298539978595,0.000281703116846018,0.000225699048812341,0.42074354827371,0.134720128821404,0.443609347378363,0.348187299994167,0.220649154293841,0.156865086466128,0.538312119404936,0.282071197243376,0.550605036501202,0.471643651938548,0.360749425722537,0.289030533835664
2046,32135768.8661106,1.37196243692652e-05,35466722.0545364,1.00920465943917e-05,1.32366025526315e-05,1.54723550473506e-05,63635580.2303433,2.217470563637e-05,68921499.217198,1.86251478712116e-05,2.25381162980197e-05,2.51237709374078e-05,1783448863.66036,0.000600244146611603,1919231614.5191,0.00051908154484154,0.000621818478774005,0.000673862129579848,1459494061.53734,0.000508818232276238,1590432421.625,0.000431209671758347,0.000521718063317732,0.000580307785990797,1239932385.8277,7.7599568212635e-05,1466455912.02096,0.00026180151902419,0.000159064585091725,0.000107020934285882,1563887187.95072,0.000169025482548001,1795255104.91506,0.000349673392107384,0.000259165000547998,0.000200575277874933,0.410114465728612,0.114480029121102,0.433133861446328,0.335263410283419,0.203698341598398,0.137051165837916,0.517264300761118,0.249357600950579,0.530248314660533,0.447792260183413,0.331887080845385,0.256856995824693
2047,28552477.8455392,1.26629900311404e-05,32505882.9042219,9.33667216219021e-06,1.23665587373339e-05,1.47280125436711e-05,63716017.3893104,2.2257889093801e-05,69472520.7560608,1.87800802355131e-05,2.26665918813218e-05,2.53667618012377e-05,1812001341.5059,0.000612907136642744,1951737497.42332,0.000528418217003731,0.000634185037511339,0.00068859014212352,1523210078.92665,0.000531076121370039,1659904942.38106,0.00044998975199386,0.000544384655199054,0.000605674547792035,1211379907.98216,6.49365781814946e-05,1433950029.11674,0.000252464846862,0.000146698026354391,9.22929217422108e-05,1500171170.56141,0.0001467675934542,1725782584.159,0.00033089331187187,0.000236498408666676,0.000175208516073696,0.400670576424088,0.0957987464681771,0.42353289187976,0.323306854181448,0.187861708292364,0.11819045131459,0.496189877083953,0.216521286904985,0.509728842555836,0.4237424618147,0.302860209947313,0.224372283356144
2048,25906623.5419466,1.20390346427941e-05,29380280.7532234,8.63348927748462e-06,1.16124035714722e-05,1.39660940666522e-05,62827294.2650599,2.18976943500868e-05,68009379.255515,1.84111315425417e-05,2.22720349636588e-05,2.47813417635028e-05,1837907965.04784,0.000624946171285538,1981117778.17654,0.000537051706281215,0.000645797441082811,0.000702556236190172,1586037373.19171,0.000552973815720125,1727914321.63658,0.000468400883536402,0.000566656690162713,0.000630455889555537,1185473284.44021,5.28975435387005e-05,1404569748.36352,0.000243831357584515,0.000135085622782919,7.83268276755586e-05,1437343876.29635,0.000124869899104113,1657773204.90348,0.000312482180329329,0.000214226373703017,0.000150427174310193,0.392101818002922,0.0780379641823729,0.414855103240698,0.312250795115773,0.172990847200838,0.100305450713459,0.47540940347491,0.184216356031996,0.48964152536475,0.400165139684805,0.274338609218259,0.192637260648873
2049,22013647.9927154,1.09281102128209e-05,26019584.3095456,7.74770510095435e-06,1.06010576759475e-05,1.3166960864583e-05,62611286.1603905,2.17976525912276e-05,67753487.7274279,1.83382705440346e-05,2.22328192042085e-05,2.46345576442205e-05,1859921613.04056,0.000635874281498359,2007137362.48609,0.00054479941138217,0.000656398498758759,0.000715723197054755,1648648659.3521,0.000574771468311353,1795667809.36401,0.000486739154080436,0.000588889509366922,0.000655090447199758,1163459636.4475,4.19694333258796e-05,1378550164.05397,0.000236083652483561,0.000124484565106972,6.51598668109756e-05,1374732590.13596,0.000103072246512885,1590019717.17605,0.000294143909785294,0.000191993554498809,0.000125792616665972,0.384820682685819,0.0619160912877419,0.407169933210806,0.30232907256925,0.159415117150468,0.08344382126615,0.454700375736185,0.152059013396047,0.469629788547245,0.376681123456752,0.24586722824843,0.161090209900623
2050,18899335.182844,1.00019955024707e-05,23214595.6402568,7.02246773320798e-06,9.7228019323235e-06,1.24232038331854e-05,62326693.9619044,2.18464083627033e-05,67937021.5249446,1.84685777366387e-05,2.24031597059289e-05,2.4914442305857e-05,1878820948.2234,0.00064587627700083,2030351958.12634,0.000551821879115377,0.000666121300691082,0.00072814640088794,1710975353.31401,0.000596617876674056,1863604830.88895,0.000505207731817075,0.00061129266907285,0.000680004889505615,1144560301.26465,3.1967437823409e-05,1355335568.41372,0.000229061184750353,0.000114761763174648,5.27366629777902e-05,1312405896.17405,8.12258381501822e-05,1522082695.65111,0.000275675332048655,0.00016959039479288,0.000100878174360115,0.378569623483132,0.0471604842300529,0.400313247394917,0.293336090062441,0.146964082696998,0.067534648167063,0.434085478434543,0.119829743012729,0.449563843006674,0.353030235646213,0.217177708981585,0.129184738443067
2051,15232359.3826725,8.81901507446309e-06,19343901.4776661,6.11052169775198e-06,8.71146979120562e-06,1.1452917326341e-05,65181815.2775314,2.25855646642708e-05,70739278.9436082,1.91227513410355e-05,2.30699798433297e-05,2.57051671233778e-05,1894053307.60608,0.000654695292075293,2049695859.60401,0.000557932400813129,0.000674832770482288,0.000739599318214281,1776157168.59154,0.000619203441338327,1934344109.83256,0.00052433048315811,0.00063436264891618,0.000705710056628993,1129327941.88198,2.31484227489458e-05,1335991666.93605,0.000222950663052601,0.000106050293383443,4.12837456514493e-05,1247224080.89652,5.86402734859114e-05,1451343416.7075,0.00025655258070762,0.00014652041494955,7.51730072367377e-05,0.373531436722778,0.0341500883503037,0.394599813616392,0.2855109469898,0.135808161670769,0.0528680253956024,0.412526234032744,0.0865100202354411,0.428670219956971,0.328541612155816,0.187634258866118,0.0962666636213068
2052,11072995.0763123,7.5680190547922e-06,15162622.9163084,5.11343620447129e-06,7.47140139761232e-06,1.04223796302517e-05,62650062.5212671,2.18432064560794e-05,67959827.6406659,1.83996635474453e-05,2.23141576429911e-05,2.4723675682931e-05,1905126302.68239,0.000662263311130085,2064858482.52032,0.000563045837017601,0.0006823041718799,0.000750021697844533,1838807231.1128,0.000641046647794406,2002303937.47323,0.000542730146705556,0.000656676806559171,0.000730433732311924,1118254946.80567,1.55804036941536e-05,1320829044.01974,0.00021783722684813,9.85788919858302e-05,3.08613660211976e-05,1184574018.37525,3.6797067029832e-05,1383383589.06683,0.000238152917160175,0.000124206257306559,5.04493315538067e-05,0.369868982615084,0.0229852447598389,0.390121366388923,0.278962673066227,0.126240274053095,0.0395211107133245,0.391804380799092,0.0542854735171119,0.408597538379615,0.304978975957307,0.159058715771963,0.0646054881816226
