"year","sum_saved_kw_direct_prio","sum_saved_ghg_direct_prio","sum_saved_kw_prio","sum_saved_ghg_old_prio","sum_saved_ghg_neutral_prio","sum_saved_ghg_decarb_prio","sum_saved_kw_direct_rand","sum_saved_ghg_direct_rand","sum_saved_kw_rand","sum_saved_ghg_old_rand","sum_saved_ghg_neutral_rand","sum_saved_ghg_decarb_rand","cum_saved_kw_direct_prio","cum_saved_ghg_direct_prio","cum_saved_kw_prio","cum_saved_ghg_old_prio","cum_saved_ghg_neutral_prio","cum_saved_ghg_decarb_prio","cum_saved_kw_direct_rand","cum_saved_ghg_direct_rand","cum_saved_kw_rand","cum_saved_ghg_old_rand","cum_saved_ghg_neutral_rand","cum_saved_ghg_decarb_rand","remain_kw_direct_prio","remain_ghg_direct_prio","remain_kw_prio","remain_ghg_old_prio","remain_ghg_neutral_prio","remain_ghg_decarb_prio","remain_kw_direct_rand","remain_ghg_direct_rand","remain_kw_rand","remain_ghg_old_rand","remain_ghg_neutral_rand","remain_ghg_decarb_rand","relative_kw_direct_prio","relative_ghg_direct_prio","relative_kw_prio","relative_ghg_old_prio","relative_ghg_neutral_prio","relative_ghg_decarb_prio","relative_kw_direct_rand","relative_ghg_direct_rand","relative_kw_rand","relative_ghg_old_rand","relative_ghg_neutral_rand","relative_ghg_decarb_rand"
2033,37878549.1753028,1.20043975857094e-05,40806053.3855658,1.10500726396707e-05,1.29570229401701e-05,1.37109903804341e-05,21259969.3743451,7.38647383373423e-06,23016575.0409426,6.20591578132822e-06,7.49724062458896e-06,8.33649554444497e-06,494372214.491338,0.000153261879524505,543717519.780857,0.000148734884162836,0.00017176005117131,0.000181468598019127,209473445.31129,7.2927712122045e-05,229021619.631404,6.20785438674446e-05,7.50144744298671e-05,8.3468285429819e-05,2529009034.99672,0.000524581835299734,2841970006.7592,0.000632148179702894,0.000609123012694421,0.000599414465846603,2813907804.17677,0.000604916002702194,3156665906.90866,0.000718804519998286,0.000705868589435863,0.000697414778435911,0.836483667226868,0.773897911608954,0.839407058235968,0.809529888602616,0.780043825869371,0.767611046498083,0.930715504256448,0.892412202802596,0.932355949024791,0.920502125426914,0.90393635372432,0.893110390925099
2034,37144288.8059374,1.17619720223578e-05,39914654.3540462,1.06938316382826e-05,1.24888200746944e-05,1.33004765547784e-05,21221454.4302576,7.37451705275758e-06,23234117.1959065,6.27021146485837e-06,7.5343225111104e-06,8.46249623091838e-06,531516503.297276,0.000165023851546862,583632174.134903,0.000159428715801119,0.000184248871246004,0.000194769074573906,230694899.741548,8.03022291748025e-05,252255736.82731,6.8348755332303e-05,8.25487969409775e-05,9.19307816607374e-05,2491864746.19078,0.000512819863277376,2802055352.40516,0.000621454348064611,0.000596634192619726,0.000586113989291825,2792686349.74651,0.000597541485649436,3133431789.71275,0.000712534308533427,0.000698334266924753,0.000688952282204993,0.824197989126487,0.756545870474506,0.827617826642338,0.79583535207964,0.764050624514908,0.750578436661554,0.923696391323254,0.881532826197814,0.925493497303014,0.912472483403667,0.894287889236164,0.88227330580633
2035,35743243.2335459,1.14067101269647e-05,38828364.3184057,1.05290623920642e-05,1.23214743372854e-05,1.31159850970694e-05,21818645.4169687,7.58575893455901e-06,23563596.7538284,6.33061429834782e-06,7.67322180697447e-06,8.52570960680646e-06,567259746.530822,0.000176430561673827,622460538.453309,0.000169957778193183,0.000196570345583289,0.000207885059670975,252513545.158516,8.78879881093616e-05,275819333.581139,7.46793696306508e-05,9.02220187479519e-05,0.000100456491267544,2456121502.95724,0.000501413153150411,2763226988.08675,0.000610925285672547,0.000584312718282441,0.000572998004194755,2770867704.32954,0.000589955726714877,3109868192.95892,0.00070620369423508,0.000690661045117778,0.000680426572598186,0.812375714565646,0.739717935247692,0.81614944274275,0.782351819295691,0.74827172635788,0.733782086857092,0.916479754182085,0.870341811560279,0.918533730174737,0.904365489423021,0.884461550105452,0.871355269545432
2036,35103788.2691306,1.11296316261051e-05,37691038.9091989,1.02121073242312e-05,1.19820950694346e-05,1.26780546294586e-05,21719777.5315781,7.54271043800792e-06,23357309.3719504,6.28713316793804e-06,7.59050784352671e-06,8.47990152377871e-06,602363534.799952,0.000187560193299932,660151577.362508,0.000180169885517414,0.000208552440652724,0.000220563114300434,274233322.690094,9.54306985473695e-05,299176642.953089,8.09665027985888e-05,9.78125265914787e-05,0.000108936392791323,2421017714.6881,0.000490283521524306,2725535949.17755,0.000600713178348316,0.000572330623213006,0.000560319949565296,2749147926.79796,0.000582413016276869,3086510883.58697,0.000699916561067142,0.000683070537274252,0.000671946671074408,0.800764943256181,0.723298764600088,0.805016980395371,0.769274179637742,0.732927437790374,0.717546551453498,0.909295818138539,0.859214304919661,0.911634892290599,0.896314177441924,0.874741134597975,0.860495895183029
2037,34930176.7306134,1.10314417015775e-05,37632185.3101492,1.00651397420367e-05,1.17068170760289e-05,1.25075583559809e-05,21065841.9121982,7.2877597560528e-06,23130764.5334164,6.24794181035398e-06,7.52590237010517e-06,8.38461708973316e-06,637293711.530566,0.00019859163500151,697783762.672657,0.000190235025259451,0.000220259257728753,0.000233070672656415,295299164.602293,0.000102718458303422,322307407.486506,8.72144446089428e-05,0.000105338428961584,0.000117321009881056,2386087537.95749,0.000479252079822729,2687903763.8674,0.000590648038606279,0.000560623806136978,0.000547812391209316,2728082084.88576,0.000575125256520816,3063380119.05356,0.000693668619256787,0.000675544634904147,0.000663562053984675,0.789211594919272,0.707024450240711,0.79390190110493,0.75638474688169,0.717935670626063,0.701529353828462,0.902328174902753,0.848462918432375,0.904802966912933,0.888313053970986,0.865103452954774,0.849758542206995
2038,33515548.6637292,1.08089067864081e-05,35405885.3761547,9.46394459264639e-06,1.12130970212698e-05,1.19154309031079e-05,20089317.4509805,7.10714903220956e-06,21773134.6185929,5.94054150497187e-06,7.25770290232208e-06,8.06278086241809e-06,670809260.194295,0.000209400541787918,733189648.048812,0.000199698969852097,0.000231472354750023,0.000244986103559522,315388482.053273,0.000109825607335632,344080542.105098,9.31549861139147e-05,0.000112596131863906,0.000125383790743474,2352571989.29376,0.00046844317303632,2652497878.49125,0.000581184094013633,0.000549410709115708,0.000535896960306208,2707992767.43478,0.000568018107488607,3041606984.43496,0.000687728077751816,0.000668286932001824,0.000655499273122257,0.778126142606765,0.69107843414582,0.783444383954097,0.744265205518102,0.70357616208997,0.686270435490394,0.895683522510872,0.837977980862286,0.898372032443075,0.880705587783202,0.855809227944446,0.839433333176972
2039,33502088.2850248,1.07208548977184e-05,35759834.3949382,9.49366928126613e-06,1.11661160353662e-05,1.19224730350422e-05,22019966.1023446,7.65957864168354e-06,24088730.1331332,6.57313560561273e-06,7.93745212966263e-06,8.81672140974664e-06,704311348.47932,0.000220121396685636,768949482.44375,0.000209192639133364,0.000242638470785389,0.000256908576594565,337408448.155618,0.000117485185977315,368169272.238232,9.97281217195274e-05,0.000120533583993569,0.00013420051215322,2319069901.00874,0.000457722318138602,2616738044.09631,0.000571690424732367,0.000538244593080342,0.000523974487271166,2685972801.33244,0.000560358528846923,3017518254.30183,0.000681154942146203,0.000660349479872162,0.00064668255171251,0.767045142388649,0.675262318036374,0.772882324072723,0.732107598674552,0.689276817473519,0.671002498987814,0.888400297444211,0.826678062497373,0.891257161403056,0.872288020659806,0.845644515073906,0.828142626773251
2040,32566209.9268149,1.03842566517181e-05,34877476.3642504,9.34286035396628e-06,1.09695564500693e-05,1.16758218109784e-05,22416032.1891246,7.82060312147477e-06,24430452.1440689,6.63730503150128e-06,8.01238012036175e-06,8.90837019996574e-06,736877558.406134,0.000230505653337354,803826958.808,0.00021853549948733,0.000253608027235458,0.000268584398405543,359824480.344742,0.00012530578909879,392599724.3823,0.000106365426751029,0.00012854596411393,0.000143108882353186,2286503691.08192,0.000447338061486884,2581860567.73206,0.0005623475643784,0.000527275036630272,0.000512298665460187,2663556769.14331,0.000552537925725448,2993087802.15776,0.000674517637114702,0.0006523370997518,0.000637774181512544,0.756273689092003,0.659942773981281,0.762580878327701,0.720143117965091,0.675229187351072,0.65605042440551,0.880986071337953,0.81514059014137,0.884041359013568,0.863788278075246,0.835383849308284,0.81673455479399
2041,31656880.9739147,1.02404076838139e-05,33786974.5100688,9.02320962390434e-06,1.06133764116648e-05,1.14158833914636e-05,21059731.1936376,7.28180460477192e-06,23213520.9384759,6.32701644287646e-06,7.6161941075202e-06,8.4522270273642e-06,768534439.380049,0.000240746061021168,837613933.318069,0.000227558709111234,0.000264221403647123,0.000280000281797007,380884211.53838,0.000132587593703562,415813245.320776,0.000112692443193905,0.00013616215822145,0.00015156110938055,2254846810.10801,0.00043709765380307,2548073593.22199,0.000553324354754496,0.000516661660218607,0.000500882782068724,2642497037.94968,0.000545256121120676,2969874281.21928,0.000668190620671825,0.00064472090564428,0.00062932195448518,0.745803001354796,0.644835445463129,0.752601524283591,0.708587982450645,0.661637681909625,0.641431227345518,0.874020449255986,0.804397989088176,0.877184990622655,0.855685891513608,0.82563053993336,0.805910620432394
2042,31885546.9436938,1.02571179272298e-05,33502996.1371436,8.83907901937042e-06,1.04184333131454e-05,1.11854513532894e-05,21015346.3551024,7.36645881936784e-06,22708911.1529564,6.12107141883229e-06,7.39916560523259e-06,8.29621048523259e-06,800419986.323743,0.000251003178948398,871116929.455213,0.000236397788130605,0.000274639836960268,0.000291185733150296,401899557.893482,0.00013995405252293,438522156.473733,0.000118813514612737,0.000143561323826683,0.000159857319865783,2222961263.16431,0.00042684053587584,2514570597.08485,0.000544485275735126,0.000506243226905462,0.000489697330715434,2621481691.59457,0.000537889662301309,2947165370.06633,0.000662069549252993,0.000637321740039047,0.000621025743999947,0.735256681088673,0.629703464885734,0.742706046371198,0.697268644859159,0.648295820886837,0.627107121892499,0.867069507703822,0.79353050052368,0.870477664274626,0.847847238452636,0.816155157577642,0.7952864810841
2043,30281224.8877714,9.7969816365998e-06,31972829.4211022,8.5122781491485e-06,1.00845155953668e-05,1.07699796050907e-05,21593975.9786158,7.43119978012302e-06,23496085.3762157,6.32547793379476e-06,7.62824145179156e-06,8.46143073183956e-06,830701211.211514,0.000260800160584998,903089758.876315,0.000244910066279753,0.000284724352555635,0.000301955712755387,423493533.872098,0.000147385252303053,462018241.849949,0.000125138992546532,0.000151189565278475,0.000168318750597623,2192680038.27654,0.00041704355423924,2482597767.66375,0.000535972997585977,0.000496158711310095,0.000478927351110344,2599887715.61596,0.000530458462521186,2923669284.69011,0.000655744071319198,0.000629693498587256,0.000612564313268108,0.725240999178593,0.615250307878679,0.733262520006029,0.686367808942692,0.635381575384516,0.61331507017124,0.859927181216789,0.782567501800516,0.863537837373286,0.839746822107991,0.806386420355928,0.784450760445018
2044,30216087.7419015,9.82791125805385e-06,31704813.2941135,8.39312178358824e-06,9.97677806370316e-06,1.06828043038232e-05,22045777.403653,7.6705408155394e-06,24135387.094673,6.65846713747691e-06,8.06305171518641e-06,8.8574694750664e-06,860917298.953416,0.000270628071843052,934794572.170428,0.000253303188063341,0.000294701130619338,0.00031263851705921,445539311.275751,0.000155055793118592,486153628.944622,0.000131797459684009,0.000159252616993661,0.000177176220072689,2162463950.53464,0.000407215642981187,2450892954.36963,0.000527579875802389,0.000486181933246392,0.00046824454680652,2577841938.21231,0.000522787921705646,2899533897.59544,0.000649085604181721,0.000621630446872069,0.000603706843793041,0.715246861738263,0.600751521442927,0.723898155147908,0.675619564843199,0.622605298723688,0.599634655268991,0.852635418920061,0.771251411309762,0.856409185687187,0.831219979299396,0.796060864471452,0.773107872008921
2045,29116312.9035962,9.6555087205131e-06,30748369.3183595,8.23983907143355e-06,9.82129419583651e-06,1.05826282440885e-05,19832192.9817312,6.9646645955389e-06,21992370.443215,6.01388504571804e-06,7.26849312052039e-06,8.1170666406044e-06,890033611.857012,0.000280283580563565,965542941.488788,0.000261543027134775,0.000304522424815175,0.000323221145303298,465371504.257482,0.000162020457714131,508145999.387837,0.000137811344729727,0.000166521110114181,0.000185293286713293,2133347637.63104,0.000397560134260673,2420144585.05127,0.000519340036730955,0.000476360639050556,0.000457661918562432,2558009745.23057,0.000515823257110107,2877541527.15222,0.000643071719136003,0.000614361953751549,0.000595589777152437,0.705616480882879,0.586507074663603,0.714816286523787,0.665067614810319,0.610028134932715,0.586082525976162,0.846075811862535,0.760976676229649,0.849913497508399,0.823518589265469,0.786752821491831,0.762713144531517
2046,29068382.7086375,9.41418423401507e-06,30689034.60426,8.1323847959223e-06,9.62652819738393e-06,1.03100339176479e-05,21077558.3311758,7.42775793295746e-06,23108426.8317515,6.34454167184748e-06,7.7067281265044e-06,8.56083220609639e-06,919101994.56565,0.00028969776479758,996231976.093048,0.000269675411930697,0.000314148953012559,0.000333531179220946,486449062.588658,0.000169448215647089,531254426.219588,0.000144155886401575,0.000174227838240686,0.00019385411891939,2104279254.92241,0.000388145950026658,2389455550.44701,0.000511207651935033,0.000466734110853172,0.000447351884644784,2536932186.8994,0.00050839549917715,2854433100.32047,0.000636727177464156,0.000606655225625044,0.00058702894494634,0.696001953203461,0.572618645770438,0.70575194305922,0.654653270880687,0.597700388765794,0.572879481378667,0.839104293356642,0.750018755147673,0.843088169816281,0.815393759869837,0.776883574119052,0.751750130218316
2047,28940264.661376,9.40427239515241e-06,30362917.0457055,8.03356944161693e-06,9.52981518093446e-06,1.02377081169465e-05,20415832.881273,7.13878987835774e-06,22145899.0233821,6.01008204809922e-06,7.29197047647847e-06,8.09776555627445e-06,948042259.227026,0.000299102037192732,1026594893.13875,0.000277708981372314,0.000323678768193493,0.000343768887337893,506864895.469931,0.000176587005525446,553400325.24297,0.000150165968449674,0.000181519808717164,0.000201951884475664,2075338990.26103,0.000378741677631506,2359092633.40131,0.000503174082493416,0.000457204295672237,0.000437114176527837,2516516354.01813,0.000501256709298792,2832287201.29709,0.000630717095416056,0.000599363255148566,0.000578931179390066,0.686429801273804,0.558744839479277,0.69678392199771,0.644365470039103,0.585496493429971,0.559769057307917,0.832351644187858,0.739487138903052,0.836547135284954,0.807697239960253,0.767545466002864,0.741380119737891
2048,28137683.8995869,9.32319587222652e-06,29607375.8828598,7.89176568874166e-06,9.46572596217606e-06,1.01502029621041e-05,20805618.880517,7.27717232705068e-06,22535157.8096684,6.08953090915336e-06,7.40053675794396e-06,8.22658099808796e-06,976179943.126613,0.000308425233064959,1056202269.02161,0.000285600747061056,0.000333144494155669,0.000353919090299997,527670514.350448,0.000183864177852497,575935483.052639,0.000156255499358827,0.000188920345475108,0.000210178465473752,2047201306.36144,0.00036941848175928,2329485257.51845,0.000495282316804675,0.000447738569710061,0.000426963973565733,2495710735.13761,0.000493979536971741,2809752043.48742,0.000624627564506903,0.000591962718390622,0.000570704598391978,0.677123107351444,0.544990642651408,0.688039058317653,0.634259263291996,0.573374670841943,0.546770692467148,0.825470071153019,0.728751371693146,0.829891128895405,0.799898977722361,0.758068327746967,0.730845148013235
2049,27346505.2174344,9.04562142191588e-06,28869073.9319486,7.71543316432003e-06,9.20700125764001e-06,9.94678001779599e-06,21887877.5569767,7.72722816332949e-06,23609878.4244565,6.4198392402416e-06,7.81364916967596e-06,8.70366564954396e-06,1003526448.34405,0.000317470854486875,1085071342.95356,0.000293316180225376,0.000342351495413309,0.000363865870317793,549558391.907425,0.000191591406015827,599545361.477095,0.000162675338599069,0.000196733994644784,0.000218882131123296,2019854801.14401,0.000360372860337364,2300616183.5865,0.000487566883640355,0.000438531568452421,0.000417017193547937,2473822857.58063,0.000486252308808412,2786142165.06297,0.000618207725266661,0.000584149069220946,0.000562000932742434,0.668078100135743,0.531645942060268,0.679512260228448,0.624378868234988,0.56158417149104,0.534032831348026,0.818230535100236,0.717351652267654,0.822917691967342,0.791677722149907,0.748062157129058,0.719699220982295
2050,26904675.4100084,8.91249014548618e-06,28310032.2248299,7.51951611566223e-06,8.99853613769318e-06,9.72039225573185e-06,21748013.1419017,7.55762515716543e-06,23838074.8795841,6.53980481926717e-06,7.89753377489789e-06,8.76879425458589e-06,1030431123.75406,0.000326383344632361,1113381375.17839,0.000300835696341038,0.000351350031551002,0.000373586262573525,571306405.049327,0.000199149031172992,623383436.356679,0.000169215143418336,0.000204631528419682,0.000227650925377882,1992950125.734,0.000351460370191877,2272306151.36167,0.000480047367524692,0.000429533032314728,0.000407296801292206,2452074844.43873,0.000478694683651246,2762304090.18338,0.000611667920447394,0.000576251535446048,0.000553232138487848,0.659179230562293,0.518497645556851,0.67115058124806,0.614749364838619,0.550060632879322,0.521584882729943,0.811037259973063,0.70620214244425,0.815876854709704,0.783302838480523,0.737948563762336,0.708469890163957
2051,26379357.3421243,8.82236998001756e-06,27813874.4540068,7.36878008161192e-06,8.82376423214772e-06,9.5601955260747e-06,21788904.1075083,7.58731239507578e-06,23547800.0756417,6.36122344630797e-06,7.7044728242007e-06,8.56317854418867e-06,1056810481.09618,0.000335205714612379,1141195249.6324,0.00030820447642265,0.00036017379578315,0.000383146458099599,593095309.156835,0.000206736343568068,646931236.432321,0.000175576366864644,0.000212336001243883,0.000236214103922071,1966570768.39188,0.00034263800021186,2244492276.90766,0.00047267858744308,0.00042070926808258,0.000397736605766131,2430285940.33122,0.000471107371256171,2738756290.10774,0.000605306697001086,0.000568547062621848,0.00054466895994366,0.650454112833065,0.505482300297944,0.662935447915177,0.605312894229136,0.538760907426876,0.509342082279454,0.803830459933803,0.695008836038742,0.808921753303844,0.775156646379984,0.728082204533004,0.697503871126744
