"year","full_renovations_prio","full_renovations_rand","full_renovations_prio_partial","full_renovations_rand_partial","full_renovations_prio_m2","full_renovations_rand_m2","sqm_prio","sqm_rand","sqm_prio_renovated","sqm_rand_renovated","share_flats_prio","share_flats_rand","rate_renovation"
2035,0.0349969667430536,0.0349152389599029,0.0296023414314074,0.0261730917652248,0.0244111629768816,0.0244269472455027,189.599671971231,202.66732687107,141.222073752879,141.644167067568,0.12198281202484,0.138487997079729,3.5
2036,0.0350020254563192,0.0356562419069665,0.0287662618268051,0.0266532079101969,0.0233398726468767,0.024855493303396,188.633840073596,203.513592985475,135.00499118156,141.133898648641,0.126995448360019,0.139479265126702,3.5
2037,0.0350004487145221,0.0346789904806371,0.0278229385734003,0.0259413311073892,0.0220865383792582,0.0236719507177063,187.021065784856,199.199032413614,127.76107614589,138.201297566086,0.130041989597409,0.134695315785705,3.5
2038,0.0350020254563191,0.0350827020782703,0.027653129419764,0.0260062922333828,0.021338104818358,0.0241674330410901,182.374960553788,202.073292649157,123.426151308462,139.470387546444,0.132138332316662,0.138238923751384,3.5
2039,0.0349951272109569,0.034368240951458,0.0266893813336881,0.0256227069258466,0.0199855388248354,0.0237568827555603,178.388999590592,202.437992603724,115.625281805229,139.951213656863,0.133253233709444,0.139965744521437,3.5
2040,0.0349988062751501,0.0346703184007529,0.0257934387096597,0.0259297792861588,0.0188522365844969,0.0238518210037125,175.623149573313,201.173996130423,109.057156147708,139.286245032088,0.131287003074769,0.13863254795104,3.5
2041,0.0350040620811404,0.03452499536512,0.0250430386125331,0.0255923436891403,0.0179661338775934,0.0237997439909883,174.328032391351,201.667712821132,103.915589414396,139.567138903485,0.141702608454126,0.139178023801479,3.5
2042,0.0350010399926959,0.0344037176418928,0.0237362919028487,0.0255752576595249,0.0165036714817307,0.0236731091301998,170.770487094863,200.79116066952,95.4649919773246,139.313898214247,0.1359711690067,0.140852601266471,3.5
2043,0.0349980179042514,0.0350773148771301,0.022224218690018,0.0263312666559235,0.015416466446914,0.0243325958443809,171.103375007162,201.816063772775,89.1837874885913,140.445109338995,0.145669158310104,0.139646127423365,3.5
2044,0.0350037992908407,0.0351466915162027,0.020844488082345,0.0260223853959845,0.013968010803364,0.024260113110949,167.372436302776,202.965813540681,80.7911697936446,139.750345722458,0.144781738807304,0.139295708039804,3.5
2045,0.0349942731424831,0.0340888291654964,0.0186331352959117,0.0253795172751301,0.0125149010058384,0.0236378517887714,169.173540414525,201.797822381285,72.4060674374453,140.391378837961,0.156122983458414,0.140573355817895,3.5
2046,0.0350036021981158,0.0346889108144436,0.0169031284971912,0.0257237373333242,0.0112336563249496,0.0237982278227358,168.80674645689,201.860465033599,64.9759911119588,138.898793403414,0.170233052239227,0.144542990744496,3.5
2047,0.0349966382551786,0.0356128815075461,0.0139754116436401,0.0267700495170679,0.00930605938064012,0.024593877741134,169.639492009709,200.610726625597,53.8373915687048,139.818427748885,0.179840921506397,0.138431539663496,3.5
2048,0.0350005801096713,0.0345353098843761,0.0103512187885643,0.0259669213328803,0.00708857368977467,0.0239013378187463,172.297437852226,200.199209618932,41.0041803532159,140.121046451208,0.190219482574488,0.139174502683256,3.5
2049,0.0350041934762896,0.0310128687096479,0.00670722642478374,0.0234267349364573,0.00469319566571366,0.0217825669439648,168.984183117557,202.124893251507,27.1452036647702,142.203942134705,0.186446149457228,0.136594252788358,3.5
2050,0.0349997260411973,0,0.00388039728199889,0,0.00290566844941576,0,171.181602791157,NA,16.8083828628759,NA,0.202800615684963,NA,3.5
2051,0.0349936161667349,0,0.00105527488067805,0,0.000850913102699294,0,178.061393315282,NA,4.92312549404711,NA,0.18439979949198,NA,3.5
2052,0.0200076708488942,0,0,0,0,0,256.929387594631,NA,0,NA,0.259537272363086,NA,3.5
2053,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,3.5
2054,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,3.5
2055,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,3.5
