"year","sum_saved_kw_direct_prio","sum_saved_ghg_direct_prio","sum_saved_kw_prio","sum_saved_ghg_old_prio","sum_saved_ghg_neutral_prio","sum_saved_ghg_decarb_prio","sum_saved_kw_direct_rand","sum_saved_ghg_direct_rand","sum_saved_kw_rand","sum_saved_ghg_old_rand","sum_saved_ghg_neutral_rand","sum_saved_ghg_decarb_rand","cum_saved_kw_direct_prio","cum_saved_ghg_direct_prio","cum_saved_kw_prio","cum_saved_ghg_old_prio","cum_saved_ghg_neutral_prio","cum_saved_ghg_decarb_prio","cum_saved_kw_direct_rand","cum_saved_ghg_direct_rand","cum_saved_kw_rand","cum_saved_ghg_old_rand","cum_saved_ghg_neutral_rand","cum_saved_ghg_decarb_rand","remain_kw_direct_prio","remain_ghg_direct_prio","remain_kw_prio","remain_ghg_old_prio","remain_ghg_neutral_prio","remain_ghg_decarb_prio","remain_kw_direct_rand","remain_ghg_direct_rand","remain_kw_rand","remain_ghg_old_rand","remain_ghg_neutral_rand","remain_ghg_decarb_rand","relative_kw_direct_prio","relative_ghg_direct_prio","relative_kw_prio","relative_ghg_old_prio","relative_ghg_neutral_prio","relative_ghg_decarb_prio","relative_kw_direct_rand","relative_ghg_direct_rand","relative_kw_rand","relative_ghg_old_rand","relative_ghg_neutral_rand","relative_ghg_decarb_rand"
2033,50739495.1595913,1.62319178444485e-05,54267771.1081355,1.45441436116662e-05,1.71024080015945e-05,1.81970157635166e-05,30275705.5518425,1.06827016305051e-05,32938690.150296,8.95941934963543e-06,1.09247468277599e-05,1.21454975877119e-05,670809260.194295,0.000209400541787918,733189648.048812,0.000199698969852097,0.000231472354750023,0.000244986103559522,315388482.053273,0.000109825607335632,344080542.105098,9.31549861139146e-05,0.000112596131863906,0.000125383790743474,2352571989.29376,0.000468443173036321,2652497878.49125,0.000581184094013633,0.000549410709115708,0.000535896960306208,2707992767.43478,0.000568018107488607,3041606984.43496,0.000687728077751816,0.000668286932001824,0.000655499273122257,0.778126142606765,0.69107843414582,0.783444383954097,0.744265205518102,0.70357616208997,0.686270435490394,0.895683522510872,0.837977980862286,0.898372032443075,0.880705587783202,0.855809227944446,0.839433333176972
2034,49512473.2887973,1.58093673466013e-05,53185062.1387767,1.41825824634315e-05,1.66524226537904e-05,1.77724720532264e-05,32938385.0282643,1.14650594834202e-05,36025795.1425473,9.83206853513517e-06,1.187616725743e-05,1.3172028297142e-05,720321733.483092,0.000225209909134519,786374710.187588,0.000213881552315529,0.000248124777403813,0.000262758575612749,348326867.081537,0.000121290666819052,380106337.247646,0.00010298705464905,0.000124472299121336,0.000138555819040616,2303059516.00496,0.000452633805689719,2599312816.35247,0.000567001511550201,0.000532758286461917,0.000518124488252981,2675054382.40652,0.000556553048005187,3005581189.29242,0.00067789600921668,0.000656410764744395,0.000642327244825114,0.761749619369022,0.667755407021934,0.767735591656561,0.726102969557674,0.682251045149473,0.663510981641767,0.884788970249611,0.821063964795333,0.887731418133531,0.868114626357477,0.840600590688777,0.822565214368076
2035,48212705.8969573,1.55361518866491e-05,51239223.1304807,1.36771567957052e-05,1.609662624331e-05,1.72417061842578e-05,32557344.4568425,1.12969268845101e-05,35706908.0731307,9.70538854485534e-06,1.16898591001147e-05,1.30052903399346e-05,768534439.380049,0.000240746061021168,837613933.318069,0.000227558709111234,0.000264221403647123,0.000280000281797007,380884211.53838,0.000132587593703562,415813245.320776,0.000112692443193905,0.00013616215822145,0.00015156110938055,2254846810.10801,0.00043709765380307,2548073593.22199,0.000553324354754496,0.000516661660218607,0.000500882782068724,2642497037.94968,0.000545256121120676,2969874281.21929,0.000668190620671825,0.00064472090564428,0.00062932195448518,0.745803001354796,0.644835445463129,0.752601524283591,0.708587982450645,0.661637681909625,0.641431227345518,0.874020449255986,0.804397989088176,0.877184990622655,0.855685891513608,0.825630539933361,0.805910620432394
2036,47024793.0266261,1.51497688907845e-05,49585153.8478796,1.31247352726469e-05,1.55116513786129e-05,1.65934716686369e-05,31453913.6477576,1.09564940980874e-05,34167785.0187806,9.22465690777068e-06,1.11218900937675e-05,1.24413956937315e-05,815559232.406675,0.000255895829911953,887199087.165949,0.000240683444383881,0.000279733055025736,0.000296593753465643,412338125.186137,0.000143544087801649,449981030.339557,0.000121917100101676,0.000147284048315218,0.000164002505074282,2207822017.08138,0.000421947884912286,2498488439.37411,0.000540199619481849,0.000501150008839995,0.000484289310400087,2611043124.30192,0.000534299627022589,2935706496.2005,0.000658965963764055,0.000633599015550512,0.000616880558791448,0.730249292065044,0.622485501723203,0.73795600444185,0.691780427158469,0.641773438341807,0.620181603123305,0.86361689407978,0.788234242403694,0.867093160011903,0.843872782311182,0.811387831122762,0.789978150809938
2037,45358066.5467407,1.4732241931099e-05,47595485.0044796,1.26197436794602e-05,1.49680755936024e-05,1.60447635935664e-05,33201186.0896137,1.15117053169429e-05,36172598.6050646,9.88035958233332e-06,1.19685686784431e-05,1.31737149984071e-05,860917298.953416,0.000270628071843052,934794572.170429,0.000253303188063341,0.000294701130619338,0.00031263851705921,445539311.275751,0.000155055793118592,486153628.944621,0.000131797459684009,0.000159252616993661,0.000177176220072689,2162463950.53464,0.000407215642981187,2450892954.36963,0.000527579875802389,0.000486181933246392,0.00046824454680652,2577841938.21231,0.000522787921705646,2899533897.59544,0.000649085604181721,0.000621630446872069,0.000603706843793041,0.715246861738263,0.600751521442927,0.723898155147908,0.675619564843199,0.622605298723688,0.599634655268991,0.852635418920061,0.771251411309762,0.856409185687187,0.831219979299396,0.796060864471452,0.773107872008921
2038,43585355.8574934,1.43562316576281e-05,45998853.0831258,1.22902678040341e-05,1.46387451617868e-05,1.57138723700988e-05,30761227.4713075,1.07761471435604e-05,33964080.0004747,9.28002879767722e-06,1.12144236048916e-05,1.25080578047596e-05,904502654.810909,0.00028498430350068,980793425.253554,0.000265593455867375,0.000309339875781125,0.000328352389429309,476300538.747059,0.000165831940262153,520117708.945096,0.000141077488481686,0.000170467040598553,0.000189684277877449,2118878594.67715,0.000392859411323559,2404894101.28651,0.000515289607998355,0.000471543188084605,0.000452530674436422,2547080710.741,0.000512011774562086,2865569817.59496,0.000639805575384044,0.000610416023267178,0.000591198785988282,0.700830765235424,0.579572256453577,0.710311888629646,0.659880629818547,0.603858900140886,0.579511447202077,0.842460973511789,0.755353724412489,0.846377521591126,0.819335960773323,0.781699657110423,0.757090034789045
2039,43539604.4161162,1.41177336920525e-05,45801467.8851992,1.21155255049387e-05,1.43388924123681e-05,1.54164979085841e-05,30564356.7228725,1.07550652632937e-05,33282616.2978739,9.08847996798747e-06,1.10527681186116e-05,1.22676065982156e-05,948042259.227026,0.000299102037192732,1026594893.13875,0.000277708981372314,0.000323678768193493,0.000343768887337893,506864895.469931,0.000176587005525446,553400325.24297,0.000150165968449674,0.000181519808717164,0.000201951884475664,2075338990.26103,0.000378741677631506,2359092633.40131,0.000503174082493416,0.000457204295672237,0.000437114176527837,2516516354.01813,0.000501256709298792,2832287201.29709,0.000630717095416056,0.000599363255148566,0.000578931179390066,0.686429801273804,0.558744839479277,0.69678392199771,0.644365470039103,0.585496493429971,0.559769057307916,0.832351644187858,0.739487138903052,0.836547135284954,0.807697239960253,0.767545466002864,0.74138011973789
2040,41952043.7205238,1.38456865538055e-05,44201524.753465,1.18065419332278e-05,1.41142512970646e-05,1.51551422169926e-05,31632659.2719021,1.10708839113126e-05,34124152.6813715,9.21433298196525e-06,1.12150702211368e-05,1.24492589412928e-05,989994302.94755,0.000312947723746538,1070796417.89222,0.000289515523305542,0.000337793019490558,0.000358924029554885,538497554.741833,0.000187657889436759,587524477.924341,0.000159380301431639,0.000192734878938301,0.000214401143416957,2033386946.54051,0.000364895991077701,2314891108.64784,0.000491367540560188,0.000443090044375173,0.000421959034310845,2484883694.74622,0.000490185825387479,2798163048.61572,0.000621502762434091,0.000588148184927429,0.000566481920448773,0.672553931755982,0.538318764484401,0.68372851614381,0.629245995076002,0.567421762461684,0.540361359896773,0.821888967911997,0.723154636780223,0.826468191964321,0.795897351592397,0.75318343058412,0.725437580429043
2041,40436820.8065057,1.3435620885823e-05,42584957.2861733,1.13201730354962e-05,1.35570120604446e-05,1.46622330186393e-05,32808850.3074933,1.14911417362329e-05,35858958.4323374,9.83484198669692e-06,1.18966494813809e-05,1.32497819609249e-05,1030431123.75406,0.000326383344632361,1113381375.17839,0.000300835696341038,0.000351350031551002,0.000373586262573525,571306405.049327,0.000199149031172992,623383436.356679,0.000169215143418336,0.000204631528419682,0.000227650925377882,1992950125.734,0.000351460370191878,2272306151.36167,0.000480047367524692,0.000429533032314728,0.000407296801292206,2452074844.43873,0.000478694683651247,2762304090.18338,0.000611667920447394,0.000576251535446048,0.000553232138487848,0.659179230562293,0.518497645556852,0.67115058124806,0.614749364838619,0.550060632879322,0.521584882729943,0.811037259973063,0.70620214244425,0.815876854709704,0.783302838480523,0.737948563762336,0.708469890163957
2042,39013053.5987388,1.30426548920341e-05,41399913.74079,1.10070690561945e-05,1.31734678847288e-05,1.42760017784518e-05,32405173.9117189,1.13112023725194e-05,35086383.5286469,9.49241962787361e-06,1.15131380611896e-05,1.27876556608416e-05,1069444177.35279,0.000339425999524395,1154781288.91918,0.000311842765397233,0.000364523499435731,0.000387862264351977,603711578.961045,0.000210460233545511,658469819.885326,0.00017870756304621,0.000216144666480872,0.000240438581038724,1953937072.13526,0.000338417715299843,2230906237.62088,0.000469040298468498,0.000416359564429999,0.000393020799513754,2419669670.52701,0.000467383481278727,2727217706.65474,0.000602175500819521,0.000564738397384859,0.000540444482827007,0.646275448214187,0.499256256123277,0.658922661980183,0.600653696017599,0.533190670532445,0.503303013857312,0.800319070225341,0.689515106590488,0.805513705939001,0.771146831944946,0.723204822229264,0.692093999518389
2043,38199348.131982,1.28683131976044e-05,40164235.1978317,1.07040831325089e-05,1.28980150383891e-05,1.39453307583051e-05,32984951.2381504,1.13944173921639e-05,36039262.7987991,9.75498941405066e-06,1.17448048610711e-05,1.30310686613231e-05,1107643525.48478,0.000352294312721999,1194945524.11701,0.000322546848529742,0.00037742151447412,0.000401807595110282,636696530.199196,0.000221854650937675,694509082.684125,0.00018846255246026,0.000227889471341943,0.000253469649700047,1915737724.00328,0.000325549402102239,2190742002.42305,0.000458336215335989,0.00040346154939161,0.000379075468755449,2386684719.28886,0.000455989063886563,2691178443.85594,0.00059242051140547,0.000552993592523788,0.000527413414165684,0.633640803430817,0.480272067118971,0.647059713942897,0.58694603141604,0.516673453505688,0.485444602779385,0.78940911593369,0.672705306421258,0.794869113809252,0.758654578155039,0.708164407851561,0.675406393826426
2044,37131080.4204925,1.25513377654135e-05,38955327.7048087,1.03831694901553e-05,1.25715659457246e-05,1.35541123782178e-05,31403034.1878227,1.10202366752006e-05,34138467.9686141,9.25442791208262e-06,1.12378503280669e-05,1.25209634074669e-05,1144774605.90527,0.000364845650487413,1233900851.82182,0.000332930018019897,0.000389993080419845,0.0004153617074885,668099564.387018,0.000232874887612876,728647550.652739,0.000197716980372343,0.00023912732167001,0.000265990613107514,1878606643.58279,0.000312998064336826,2151786674.71824,0.000447953045845833,0.000390889983445885,0.000365521356377231,2355281685.10104,0.000444968827211363,2657039975.88732,0.000583166083493387,0.000541755742195721,0.000514892450758217,0.62135949407667,0.461755501292779,0.635553830012546,0.573649329296835,0.500574287667093,0.468087186534347,0.779022389419083,0.656447522459865,0.78478594231129,0.746803344160708,0.69377320019438,0.659372029672743
2045,36342240.7274244,1.22518706449097e-05,38429501.4883974,1.01391760475913e-05,1.22127373806825e-05,1.3261371839452e-05,31220040.2425673,1.09072323505962e-05,33668915.2198699,9.01728356060041e-06,1.0964459552996e-05,1.22304819930681e-05,1181116846.63269,0.000377097521132323,1272330353.31022,0.000343069194067488,0.000402205817800527,0.000428623079327952,699319604.629586,0.000243782119963472,762316465.872609,0.000206734263932943,0.000250091781223006,0.000278221095100582,1842264402.85536,0.000300746193691916,2113357173.22984,0.000437813869798242,0.000378677246065203,0.000352259984537779,2324061644.85847,0.000434061594860766,2623371060.66745,0.000574148799932787,0.000530791282642725,0.000502661968765149,0.609339097795659,0.443680729222219,0.624203254630987,0.560665085539008,0.484934638216606,0.451104654253775,0.768696189159736,0.640356449972124,0.774841458375326,0.735255797571645,0.679732097165821,0.643709656445538
2046,35265365.5265198,1.19546392709424e-05,37510750.2461956,1.00054415388231e-05,1.20223250390586e-05,1.31539116071755e-05,32308378.4125552,1.12959276122136e-05,35011325.447805,9.50128086019652e-06,1.1544895207053e-05,1.2810211686549e-05,1216382212.15921,0.000389052160403265,1309841103.55642,0.000353074635606311,0.000414228142839586,0.000441776990935127,731627983.042141,0.000255078047575686,797327791.320414,0.00021623554479314,0.000261636676430059,0.000291031306787131,1806999037.32884,0.000288791554420973,2075846422.98365,0.000427808428259419,0.000366654921026144,0.000339106072930603,2291753266.44592,0.000422765667248553,2588359735.21965,0.00056464751907259,0.000519246387435672,0.0004898517570786,0.597674883918401,0.426044452585734,0.61312404252055,0.547852102389787,0.469538831090834,0.434259735704693,0.758010015056478,0.623691948457727,0.764500478833253,0.723088443328923,0.664947687385052,0.627304880520277
2047,34300981.8937278,1.17755941786561e-05,36529105.785199,9.72441012604517e-06,1.18246993886973e-05,1.28360835687183e-05,34074087.7172623,1.18345367505345e-05,36989177.9414207,9.9751819037511e-06,1.21030995667267e-05,1.33547334066787e-05,1250683194.05294,0.000400827754581921,1346370209.34161,0.000362799045732356,0.000426052842228283,0.000454613074503845,765702070.759403,0.00026691258432622,834316969.261834,0.000226210726696891,0.000273739775996785,0.00030438604019381,1772698055.43512,0.000277015960242317,2039317317.19845,0.000418084018133374,0.000354830221637447,0.000326269989361885,2257679178.72865,0.000410931130498018,2551370557.27823,0.000554672337168839,0.000507143287868945,0.000476497023671921,0.586329645239178,0.408672315142947,0.602334769884239,0.535399008481072,0.454396103663555,0.417821828209077,0.746739822875776,0.606232855024068,0.753575318832081,0.710314210712877,0.649448440280357,0.610202789279411
2048,33368989.208965,1.15292420768223e-05,35128867.1564304,9.38385949702508e-06,1.13682074902512e-05,1.24578623896327e-05,31068633.1865288,1.08548551001524e-05,33639650.5203065,9.03519610432594e-06,1.09360645835952e-05,1.22286935434032e-05,1284052183.26191,0.000412356996658743,1381499076.49804,0.000372182905229382,0.000437421049718535,0.000467070936893478,796770703.945932,0.000277767439426373,867956619.782141,0.000235245922801217,0.000284675840580381,0.000316614733737213,1739329066.22615,0.000265486718165495,2004188450.04202,0.000408700158636349,0.000343462014147196,0.000313812126972252,2226610545.54212,0.000400076275397866,2517730906.75792,0.000545637141064513,0.00049620722328535,0.000464268330128518,0.575292668273533,0.391663612657874,0.591959073107422,0.523382024208714,0.439837960432771,0.401868271311633,0.736463701334111,0.590219052929633,0.743639478546583,0.698743725293975,0.635443699891371,0.594542706343477
2049,32163545.584494,1.11204042271592e-05,34153143.0798553,9.17420892974967e-06,1.11646045444185e-05,1.2170971272937e-05,31943228.5589659,1.1056892112993e-05,34931050.4635775,9.48678307386408e-06,1.1443675738299e-05,1.2686059738023e-05,1316215728.8464,0.000423477400885903,1415652219.5779,0.000381357114159131,0.000448585654262953,0.000479241908166415,828713932.504898,0.000288824331539365,902887670.245718,0.000244732705875081,0.00029611951631868,0.000329300793475236,1707165520.64166,0.000254366313938336,1970035306.96216,0.000399525949706599,0.000332297409602777,0.000301641155699315,2194667316.98316,0.000389019383284873,2482799856.29434,0.000536150357990649,0.000484763547547051,0.000451582270390495,0.564654398425845,0.375258054881119,0.581871567154161,0.511633518761134,0.42554055143385,0.386282107600148,0.725898302556046,0.573907192435566,0.733322209102856,0.686594936937752,0.620788911911149,0.578296919586083
2050,31427504.1489508,1.09281778312683e-05,33684260.4102492,8.9912588541272e-06,1.0921026762549e-05,1.19968554413705e-05,31317038.4894431,1.08815028819782e-05,34354708.8265435,9.36097732144526e-06,1.12895024821082e-05,1.25710712817122e-05,1347643232.99535,0.000434405578717171,1449336479.98815,0.000390348373013258,0.000459506681025502,0.000491238763607785,860030970.994341,0.000299705834421344,937242379.072262,0.000254093683196526,0.000307409018800788,0.000341871864756948,1675738016.49271,0.000243438136107067,1936351046.55191,0.000390534690852472,0.000321376382840228,0.000289644300257945,2163350278.49372,0.000378137880402895,2448445147.4678,0.000526789380669204,0.000473474045064942,0.000439011199108782,0.554259578336823,0.35913608223127,0.571922550847665,0.500119299449454,0.411555068500612,0.370918916878633,0.715540019592313,0.557854077766206,0.723175168492274,0.674607255613093,0.60633155842954,0.56219838721495
2051,30598438.4572858,1.07051188275767e-05,32608783.5636984,8.73133731566496e-06,1.06748118288607e-05,1.16948387288822e-05,31772648.994431,1.11194303050667e-05,34587695.7485096,9.37464767804171e-06,1.13994200780602e-05,1.26150890785403e-05,1378241671.45264,0.000445110697544748,1481945263.55185,0.000399079710328923,0.000470181492854363,0.000502933602336668,891803619.988772,0.00031082526472641,971830074.820771,0.000263468330874568,0.000318808438878848,0.000354486953835488,1645139578.03542,0.000232733017279491,1903742262.98821,0.000381803353536807,0.000310701571011368,0.000277949461529063,2131577629.49928,0.000367018450097828,2413857451.71929,0.000517414732991162,0.000462074624986882,0.000426396110030242,0.544138976291524,0.343343181016051,0.562291188441039,0.488937936042184,0.397884888773553,0.355942489203294,0.705031040944711,0.541449956783909,0.712959312635117,0.662602068009673,0.591733444312904,0.546043485588463
2052,29588815.8881674,1.05080376630525e-05,31569962.4228734,8.4726740082702e-06,1.03953555542228e-05,1.14747527941145e-05,32578263.5085969,1.13682292592407e-05,35305086.0585911,9.57762707105055e-06,1.1587611576944e-05,1.2906940896308e-05,1407830487.3408,0.0004556187352078,1513515225.97472,0.000407552384337194,0.000480576848408586,0.000514408355130782,924381883.497369,0.000322193493985651,1007135160.87936,0.000273045957945618,0.000330396050455792,0.000367393894731796,1615550762.14725,0.000222224979616438,1872172300.56534,0.000373330679528537,0.000300306215457145,0.000266474708734948,2098999365.99069,0.000355650220838587,2378552365.6607,0.000507837105920112,0.000450487013409938,0.000413489169133934,0.534352312471611,0.327841027004374,0.552966653268966,0.47808781724677,0.384572581162781,0.34124790389969,0.694255600859504,0.52467879108506,0.702531567669925,0.650336944697052,0.576894331886032,0.529514838094929
